指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
航運類指數,203.70,+,1.69,0.84,
觀光餐旅類指數,123.00,+,1.22,1.00,
金融保險類指數,"2,161.17",-,21.47,-0.98,
貿易百貨類指數,281.13,-,1.95,-0.69,
油電燃氣類指數,56.80,-,0.69,-1.20,
綠能環保類指數,109.52,-,1.83,-1.64,
數位雲端類指數,67.87,+,0.03,0.04,
運動休閒類指數,101.80,+,1.32,1.31,
居家生活類指數,133.13,+,1.28,0.97,
其他類指數,334.62,-,0.18,-0.05,
臺指日報酬兩倍指數,"59,980.17",-,852.06,-1.40,
臺指反向一倍指數,"2,841.23",+,19.76,0.70,
電子類兩倍槓桿指數,"74,516.43",-,"1,215.32",-1.60,
電子類反向指數,"2,117.80",+,16.86,0.80,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,040.74",+,25.82,0.64,
臺灣中小型公司治理指數,"10,386.43",-,48.75,-0.47,
臺灣IPO指數,"6,338.42",+,113.55,1.82,
智慧中立指數,"3,803.64",-,17.24,-0.45,
臺灣5G指數,"11,419.24",-,28.62,-0.25,
臺灣企業社會責任中小型指數,"12,036.50",+,51.66,0.43,
特選臺灣電動車代表指數,"9,862.37",-,75.26,-0.76,
臺灣科技龍頭通訊指數,"9,949.62",-,28.48,-0.29,
臺灣全市場指數,"7,854.60",-,42.50,-0.54,
臺灣全市場半導體指數,"7,824.80",-,15.55,-0.20,
臺灣智慧移動與電動車指數,"5,686.92",-,8.45,-0.15,
特選小資高價30指數,"7,926.72",-,5.66,-0.07,
特選臺灣綠能及電動車指數,"6,017.57",-,39.44,-0.65,
特選臺灣智能車供應鏈聯盟指數,"7,162.55",-,26.95,-0.37,
臺灣全市場半導體精選30指數,"6,114.83",-,22.68,-0.37,
特選臺灣高股息30指數,"5,164.69",+,35.37,0.69,
臺灣友善環境指數,"6,966.22",-,40.13,-0.57,
台灣永續價值指數,"6,304.74",-,67.36,-1.06,
特選臺灣IC設計指數,"4,571.24",-,28.66,-0.62,
特選臺灣環境永續高股息指數,"7,106.52",+,33.14,0.47,
臺灣友善環境50指數,"5,758.88",-,31.17,-0.54,
特選臺灣IC設計產業代表指數,"5,879.61",-,13.23,-0.22,
特選臺灣綠能指數,"5,206.55",-,55.11,-1.05,
特選臺灣智慧50指數,"5,339.56",-,49.93,-0.93,
臺灣晶圓製造指數,"6,116.05",+,2.32,0.04,
臺灣精選高息指數,"5,645.74",+,40.64,0.73,
臺灣多因子優選高股息30指數,"8,587.51",+,10.90,0.13,
特選臺灣優利高填息30指數,"7,411.42",+,11.70,0.16,
特選臺灣科技優息指數,"8,860.74",+,3.36,0.04,
臺灣半導體收益指數,"6,784.30",-,4.79,-0.07,
臺灣優選成長高股息指數,"7,758.21",+,33.78,0.44,
特選臺灣ESG低碳高息40指數,"8,298.40",-,4.09,-0.05,
臺灣優選多因子30指數,"8,831.80",-,47.97,-0.54,
臺灣創新科技50指數,"7,532.40",-,20.87,-0.28,
臺灣全市場新經濟產業指數,"5,002.44",+,35.30,0.71,
臺灣ESG永續高股息等權重指數,"6,329.12",+,33.96,0.54,
臺灣永續高息中小型指數,"5,704.35",+,19.42,0.34,
特選臺灣高息優質成長指數,"6,150.86",+,82.21,1.35,
特選臺灣高息動能指數,"6,653.42",-,0.19,--,
臺灣電子成長高息等權重指數,"5,974.23",+,36.92,0.62,
特選臺灣優利成長指數,"5,191.54",+,63.04,1.23,
臺灣價值高息指數,"5,613.59",+,20.63,0.37,
特選臺灣IC設計動能指數,"4,888.65",-,32.13,-0.65,
臺灣科技高股息指數,"5,349.27",+,18.52,0.35,
臺灣趨勢動能高股息指數,"5,912.88",+,50.53,0.86,
特選臺灣科技高息成長指數,"5,388.34",+,18.75,0.35,
特選臺灣AI優息動能指數,"4,946.09",+,28.27,0.57,
臺灣優選AI 50指數,"4,883.99",+,16.95,0.35,
臺灣AI供應鏈聯盟指數,"5,432.87",+,20.28,0.37,
台灣旗艦動能50指數,"5,395.89",-,0.54,-0.01,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"49,636.68",-,996.12,-1.97,
金融類日報酬反向一倍指數,"3,399.50",+,33.11,0.98,
漲升股利150指數,"10,013.27",-,31.26,-0.31,
藍籌30指數,"10,975.17",-,85.84,-0.78,
工業菁英30指數,"11,283.70",-,70.17,-0.62,
低波動股利精選30指數,"8,705.99",-,87.81,-1.00,
中小型A級動能50指數,"22,493.20",+,113.64,0.51,
特選高息低波指數,"10,338.93",-,20.28,-0.20,
臺灣永續指數,"11,866.55",-,83.47,-0.70,
價值投資指數,"8,328.40",+,82.10,1.00,
存股雙十等權重指數,"10,032.47",+,76.46,0.77,
特選大蘋果指數,"10,941.01",-,39.12,-0.36,
中小型300指數,"11,804.48",+,27.19,0.23,
臺灣500指數,"11,414.01",-,56.12,-0.49,
臺灣勞工權益指數,"9,988.51",+,5.32,0.05,
微波高息精選20指數,"8,812.56",-,45.04,-0.51,
特選世代行動通訊指數,"9,728.98",+,156.11,1.63,
智慧投資多因子30指數,"7,781.11",-,51.32,-0.66,
臺股期貨指數,"12,229.24",-,70.38,-0.57,
特選價值成長指數,"10,396.15",+,99.18,0.96,
臺灣上櫃永續指數,"7,520.87",+,14.85,0.20,
特選台股領航指數,"11,501.61",-,49.90,-0.43,
特選Smart多因子指數,"9,234.59",-,24.07,-0.26,
特選ESG高股息指數,"7,180.33",+,35.60,0.50,
特選上櫃ESG成長指數,"5,156.82",-,43.01,-0.83,
特選上櫃ESG電子菁英指數,"5,311.34",-,37.11,-0.69,
臺灣優息存股指數,"5,517.50",-,28.43,-0.51,
特選上櫃ESG永續高股息指數,"7,118.19",+,62.51,0.89,
特選臺灣金融高股息存股指數,"6,906.57",-,79.80,-1.14,
特選臺灣產業龍頭存股等權重指數,"6,801.08",+,7.38,0.11,
上櫃ESG 30指數,"6,583.20",+,37.79,0.58,
臺灣ESG低碳50指數,"7,851.58",-,51.98,-0.66,
臺灣創新板指數,"9,332.03",+,34.33,0.37,
特選上櫃ESG龍頭指數,"6,228.88",-,29.16,-0.47,
漲升股利精選高息50指數,"5,828.60",+,21.93,0.38,
臺灣市值動能50指數,"4,977.13",-,4.56,-0.09,
臺灣護城河概念優選50指數,"4,967.99",-,31.14,-0.62,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"38,053.82",-,234.41,-0.61,
發行量加權股價報酬指數,"49,966.71",-,352.38,-0.70,
臺灣公司治理100報酬指數,"19,474.97",-,222.09,-1.13,
臺灣50報酬指數,"41,549.85",-,504.09,-1.20,
臺灣50權重上限30%報酬指數,"36,789.33",-,264.10,-0.71,
臺灣中型100報酬指數,"40,804.99",+,19.42,0.05,
臺灣資訊科技股報酬指數,"77,146.74",-,855.09,-1.10,
臺灣發達報酬指數,"20,795.20",-,138.77,-0.66,
臺灣高股息報酬指數,"28,710.87",-,51.40,-0.18,
臺灣就業99報酬指數,"22,368.57",-,106.36,-0.47,
臺灣高薪100報酬指數,"19,376.78",-,75.10,-0.39,
未含金融電子報酬指數,"34,192.43",-,62.16,-0.18,
小型股300報酬指數,"16,390.77",+,114.50,0.70,
水泥類報酬指數,345.41,-,3.30,-0.95,
食品類報酬指數,"3,579.07",-,51.44,-1.42,
塑膠類報酬指數,216.09,-,4.12,-1.87,
紡織纖維類報酬指數,"1,090.20",-,0.67,-0.06,
電機機械類報酬指數,629.44,-,2.72,-0.43,
電器電纜類報酬指數,158.25,-,1.23,-0.77,
化學生技醫療類報酬指數,239.52,+,1.90,0.80,
化學類報酬指數,306.82,+,3.72,1.23,
生技醫療類報酬指數,119.76,+,0.68,0.57,
玻璃陶瓷類報酬指數,58.67,-,1.12,-1.87,
造紙類報酬指數,465.44,-,0.35,-0.08,
鋼鐵類報酬指數,253.56,-,2.22,-0.87,
橡膠類報酬指數,472.79,+,1.35,0.29,
汽車類報酬指數,636.55,-,4.88,-0.76,
電子工業類報酬指數,"2,444.19",-,19.77,-0.80,
半導體類報酬指數,"1,160.32",-,16.53,-1.40,
電腦及週邊設備類報酬指數,633.28,+,6.88,1.10,
光電類報酬指數,64.03,+,0.13,0.20,
通信網路類報酬指數,377.89,+,0.61,0.16,
電子零組件類報酬指數,457.13,-,0.79,-0.17,
電子通路類報酬指數,636.78,-,5.22,-0.81,
資訊服務類報酬指數,601.48,+,7.56,1.27,
其他電子類報酬指數,279.48,+,1.33,0.48,
建材營造類報酬指數,"1,230.27",+,1.89,0.15,
航運類報酬指數,406.23,+,3.37,0.84,
觀光餐旅類報酬指數,180.34,+,1.81,1.01,
金融保險類報酬指數,"3,975.59",-,39.49,-0.98,
貿易百貨類報酬指數,466.50,-,3.23,-0.69,
油電燃氣類報酬指數,94.13,-,1.14,-1.20,
綠能環保類報酬指數,114.95,-,1.92,-1.64,
數位雲端類報酬指數,70.47,+,0.02,0.03,
運動休閒類報酬指數,108.66,+,1.40,1.31,
居家生活類報酬指數,142.32,+,1.37,0.97,
其他類報酬指數,607.44,-,0.33,-0.05,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,612.87",+,29.48,0.64,
臺灣中小型公司治理報酬指數,"14,532.89",-,68.21,-0.47,
臺灣IPO報酬指數,"7,717.07",+,138.25,1.82,
智慧中立報酬指數,"4,945.74",-,22.42,-0.45,
加權指數掩護性臺指買權價外5%報酬指數,"9,878.40",-,69.29,-0.70,
臺灣5G報酬指數,"13,890.55",-,34.81,-0.25,
臺灣企業社會責任中小型報酬指數,"15,195.25",+,65.21,0.43,
特選臺灣電動車代表報酬指數,"11,782.09",-,89.92,-0.76,
臺灣科技龍頭通訊報酬指數,"11,662.24",-,33.38,-0.29,
臺灣全市場報酬指數,"9,000.05",-,48.62,-0.54,
臺灣全市場半導體報酬指數,"9,135.38",-,17.62,-0.19,
臺灣智慧移動與電動車報酬指數,"6,644.24",-,9.88,-0.15,
特選小資高價30報酬指數,"8,982.98",-,6.43,-0.07,
特選臺灣綠能及電動車報酬指數,"6,984.61",-,45.77,-0.65,
特選臺灣智能車供應鏈聯盟報酬指數,"8,269.18",-,31.10,-0.37,
臺灣全市場半導體精選30報酬指數,"7,009.42",-,25.23,-0.36,
特選臺灣高股息30報酬指數,"7,090.40",+,49.25,0.70,
臺灣友善環境報酬指數,"7,952.16",-,45.82,-0.57,
台灣永續價值報酬指數,"6,987.01",-,74.65,-1.06,
特選臺灣IC設計報酬指數,"5,379.52",-,31.96,-0.59,
特選臺灣環境永續高股息報酬指數,"9,626.45",+,44.88,0.47,
臺灣友善環境50報酬指數,"6,584.21",-,35.63,-0.54,
特選臺灣IC設計產業代表報酬指數,"6,928.04",-,15.59,-0.22,
特選臺灣綠能報酬指數,"5,805.19",-,61.46,-1.05,
特選臺灣智慧50報酬指數,"6,187.95",-,57.87,-0.93,
臺灣晶圓製造報酬指數,"6,968.21",+,2.65,0.04,
臺灣精選高息報酬指數,"7,710.50",+,55.52,0.73,
臺灣多因子優選高股息30報酬指數,"10,304.67",+,13.09,0.13,
特選臺灣優利高填息30報酬指數,"9,222.30",+,14.56,0.16,
特選臺灣科技優息報酬指數,"9,890.15",+,3.74,0.04,
臺灣半導體收益報酬指數,"7,504.33",-,4.23,-0.06,
臺灣優選成長高股息報酬指數,"8,563.78",+,37.29,0.44,
特選臺灣ESG低碳高息40報酬指數,"9,200.04",-,4.53,-0.05,
臺灣優選多因子30報酬指數,"9,418.61",-,51.15,-0.54,
臺灣創新科技50報酬指數,"8,086.30",-,22.41,-0.28,
臺灣全市場新經濟產業報酬指數,"5,329.97",+,37.61,0.71,
臺灣ESG永續高股息等權重報酬指數,"6,876.25",+,36.88,0.54,
臺灣永續高息中小型報酬指數,"6,068.14",+,20.66,0.34,
特選臺灣高息優質成長報酬指數,"6,466.27",+,86.43,1.35,
特選臺灣高息動能報酬指數,"6,948.89",-,0.20,--,
臺灣電子成長高息等權重報酬指數,"6,252.58",+,38.65,0.62,
特選臺灣優利成長報酬指數,"5,457.70",+,66.28,1.23,
臺灣價值高息報酬指數,"5,879.70",+,21.60,0.37,
特選臺灣IC設計動能報酬指數,"5,011.65",-,31.67,-0.63,
臺灣科技高股息報酬指數,"5,626.45",+,19.49,0.35,
臺灣趨勢動能高股息報酬指數,"6,199.96",+,52.98,0.86,
特選臺灣科技高息成長報酬指數,"5,657.58",+,19.69,0.35,
特選臺灣AI優息動能報酬指數,"5,100.82",+,30.80,0.61,
臺灣優選AI 50報酬指數,"5,031.90",+,17.46,0.35,
臺灣AI供應鏈聯盟報酬指數,"5,441.90",+,20.31,0.37,
台灣旗艦動能50報酬指數,"5,427.39",-,0.54,-0.01,
報酬指數(臺灣指數公司),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
漲升股利150報酬指數,"14,821.51",-,46.27,-0.31,
藍籌30報酬指數,"15,020.88",-,117.49,-0.78,
工業菁英30報酬指數,"15,633.34",-,97.22,-0.62,
低波動股利精選30報酬指數,"12,131.85",-,122.35,-1.00,
中小型A級動能50報酬指數,"28,202.29",+,142.48,0.51,
特選高息低波報酬指數,"15,795.13",-,30.99,-0.20,
臺灣永續報酬指數,"16,209.44",-,114.01,-0.70,
價值投資報酬指數,"12,115.66",+,119.43,1.00,
存股雙十等權重報酬指數,"14,050.60",+,107.09,0.77,
特選大蘋果報酬指數,"14,143.65",-,50.57,-0.36,
中小型300報酬指數,"14,683.32",+,33.81,0.23,
臺灣500報酬指數,"14,220.71",-,69.93,-0.49,
臺灣勞工權益報酬指數,"13,344.78",+,7.11,0.05,
微波高息精選20報酬指數,"11,230.97",-,57.40,-0.51,
特選世代行動通訊報酬指數,"11,853.63",+,190.20,1.63,
智慧投資多因子30報酬指數,"10,080.63",-,66.49,-0.66,
特選大蘋果報酬正向兩倍指數,"36,179.25",-,259.64,-0.71,
特選大蘋果報酬反向一倍指數,"3,553.59",+,12.62,0.36,
特選價值成長報酬指數,"13,931.26",+,132.90,0.96,
臺灣上櫃永續報酬指數,"9,048.25",+,17.87,0.20,
特選台股領航報酬指數,"14,356.51",-,62.29,-0.43,
特選Smart多因子報酬指數,"10,924.25",-,28.47,-0.26,
特選ESG高股息報酬指數,"9,372.11",+,46.46,0.50,
特選上櫃ESG成長報酬指數,"5,819.36",-,48.54,-0.83,
特選上櫃ESG電子菁英報酬指數,"6,069.34",-,42.41,-0.69,
臺灣優息存股報酬指數,"6,519.68",-,33.59,-0.51,
特選上櫃ESG永續高股息報酬指數,"8,082.73",+,70.98,0.89,
特選臺灣金融高股息存股報酬指數,"7,605.23",-,87.87,-1.14,
特選臺灣產業龍頭存股等權重報酬指數,"7,444.65",+,8.08,0.11,
上櫃ESG 30報酬指數,"7,075.47",+,40.61,0.58,
臺灣ESG低碳50報酬指數,"8,457.43",-,55.99,-0.66,
臺灣創新板報酬指數,"9,441.57",+,34.74,0.37,
特選上櫃ESG龍頭報酬指數,"6,451.57",-,30.19,-0.47,
漲升股利精選高息50報酬指數,"6,160.31",+,23.18,0.38,
臺灣市值動能50報酬指數,"4,996.55",-,4.59,-0.09,
臺灣護城河概念優選50報酬指數,"4,976.00",-,31.19,-0.62,
114年03月04日 大盤統計資訊,,,,,
成交統計,成交金額(元),成交股數(股),成交筆數,,
1.一般股票,"365,729,905,437","3,148,281,172","2,202,051",,
2.台灣存託憑證,"211,884,335","30,725,832","7,407",,
3.受益憑證,0,0,0,,
4.ETF,"47,248,580,203","2,028,983,419","719,215",,
5.受益證券,"2,999,288","302,843",110,,
6.變更交易股票,"8,839,125","926,945","1,035",,
7.認購(售)權證,"2,257,937,660","2,455,140,000","77,214",,
8.轉換公司債,0,0,0,,
9.附認股權特別股,0,0,0,,
10.附認股權公司債,0,0,0,,
11.認股權憑證,0,0,0,,
12.公司債,0,0,0,,
13.ETN,"5,728,790","638,000",114,,
14.創新板股票,"279,255,904","2,307,038","3,004",,
15.創新板-變更交易方法股票,0,0,0,,
證券合計(1+6+14+15),"366,018,000,466","3,151,515,155","2,206,090",,
總計(1~15),"415,745,130,742","7,667,305,249","3,010,150",,
漲跌證券數合計,,,,,
類型,整體市場,股票,,,
上漲(漲停),"4,911(10)",548(7),,,
下跌(跌停),"6,384(65)",397(1),,,
持平,778,81,,,
未成交,"19,880",4,,,
無比價,"3,905",4,,,
備註:,,,,,
外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。,,,,,
114年03月04日 每日收盤行情(全部(不含權證、牛熊證)),,,,,
備註:,,,,,
漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。,,,,,
當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。,,,,,
除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,,,,,
