指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
電子類兩倍槓桿指數,"84,661.75",+,"1,277.52",1.53,
電子類反向指數,"2,003.13",-,15.46,-0.77,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,889.58",-,0.88,-0.02,
臺灣中小型公司治理指數,"10,210.13",+,97.44,0.96,
臺灣IPO指數,"5,831.76",+,161.66,2.85,
智慧中立指數,"3,616.29",-,30.90,-0.85,
臺灣5G指數,"11,739.66",+,127.30,1.10,
臺灣企業社會責任中小型指數,"11,546.44",+,49.60,0.43,
特選臺灣電動車代表指數,"9,975.13",+,152.45,1.55,
臺灣5G+通訊指數,"10,396.19",+,112.47,1.09,
臺灣全市場指數,"8,024.42",+,51.79,0.65,
臺灣全市場半導體指數,"8,012.28",+,116.44,1.47,
臺灣智慧移動與電動車指數,"5,834.72",+,105.72,1.85,
特選小資高價30指數,"8,406.87",+,123.56,1.49,
特選臺灣綠能及電動車指數,"6,058.76",+,72.47,1.21,
特選臺灣智能車供應鏈聯盟指數,"7,481.30",+,83.86,1.13,
臺灣全市場半導體精選30指數,"6,287.94",+,107.85,1.75,
特選臺灣高股息30指數,"4,957.84",+,17.81,0.36,
臺灣友善環境指數,"7,106.63",+,26.72,0.38,
台灣永續價值指數,"6,497.52",+,36.09,0.56,
特選臺灣IC設計指數,"4,588.98",+,133.22,2.99,
特選臺灣環境永續高股息指數,"6,666.19",+,5.53,0.08,
臺灣友善環境50指數,"5,941.35",+,36.17,0.61,
特選臺灣IC設計產業代表指數,"5,887.52",+,145.95,2.54,
特選臺灣綠能指數,"5,009.18",+,68.10,1.38,
特選臺灣智慧50指數,"5,455.91",+,17.13,0.31,
臺灣晶圓製造指數,"6,236.07",+,108.71,1.77,
臺灣精選高息指數,"5,388.19",+,16.66,0.31,
臺灣多因子優選高股息30指數,"8,311.42",+,28.02,0.34,
特選臺灣優利高填息30指數,"7,162.83",+,14.45,0.20,
特選臺灣科技優息指數,"8,685.00",+,86.47,1.01,
臺灣半導體收益指數,"6,729.03",+,87.49,1.32,
臺灣優選成長高股息指數,"7,406.92",+,44.24,0.60,
特選臺灣ESG低碳高息40指數,"8,017.54",+,37.72,0.47,
臺灣優選多因子30指數,"8,549.76",-,11.63,-0.14,
臺灣創新科技50指數,"7,905.14",+,100.95,1.29,
臺灣全市場新經濟產業指數,"4,763.42",+,33.84,0.72,
臺灣ESG永續高股息等權重指數,"5,974.70",+,37.97,0.64,
臺灣永續高息中小型指數,"5,415.71",+,14.90,0.28,
特選臺灣高息優質成長指數,"5,722.66",+,8.74,0.15,
特選臺灣高息動能指數,"6,483.09",+,38.83,0.60,
臺灣電子成長高息等權重指數,"5,769.83",+,57.94,1.01,
特選臺灣優利成長指數,"4,995.65",+,30.89,0.62,
臺灣價值高息指數,"5,439.35",+,24.26,0.45,
特選臺灣IC設計動能指數,"4,958.71",+,132.50,2.75,
臺灣科技高股息指數,"5,080.12",+,30.08,0.60,
臺灣趨勢動能高股息指數,"5,676.50",+,18.01,0.32,
特選臺灣科技高息成長指數,"5,129.95",+,38.77,0.76,
特選臺灣AI優息動能指數,"4,910.23",+,89.62,1.86,
臺灣優選AI 50指數,"4,930.77",+,104.74,2.17,
臺灣AI供應鏈聯盟指數,"5,651.51",+,120.26,2.17,
台灣旗艦動能50指數,"5,283.07",+,29.86,0.57,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"46,720.21",-,416.91,-0.88,
金融類日報酬反向一倍指數,"3,508.02",+,15.45,0.44,
漲升股利150指數,"9,936.01",+,57.20,0.58,
藍籌30指數,"11,337.65",+,68.00,0.60,
工業菁英30指數,"11,488.26",+,112.77,0.99,
低波動股利精選30指數,"8,332.25",-,33.32,-0.40,
中小型A級動能50指數,"22,709.96",+,93.68,0.41,
特選高息低波指數,"9,998.88",-,1.38,-0.01,
臺灣永續指數,"12,197.48",+,63.92,0.53,
價值投資指數,"7,800.76",+,50.43,0.65,
存股雙十等權重指數,"9,688.20",+,86.38,0.90,
特選大蘋果指數,"11,544.93",+,199.98,1.76,
中小型300指數,"11,457.58",+,143.67,1.27,
臺灣500指數,"11,589.47",+,71.10,0.62,
臺灣勞工權益指數,"9,650.38",+,45.27,0.47,
微波高息精選20指數,"8,521.97",-,45.74,-0.53,
特選世代行動通訊指數,"9,505.55",+,127.17,1.36,
智慧投資多因子30指數,"7,483.84",-,43.13,-0.57,
臺股期貨指數,"12,649.48",+,84.52,0.67,
特選價值成長指數,"9,816.30",-,38.59,-0.39,
臺灣上櫃永續指數,"7,507.01",+,164.28,2.24,
特選台股領航指數,"11,849.67",+,66.32,0.56,
特選Smart多因子指數,"9,413.42",+,47.47,0.51,
特選ESG高股息指數,"6,886.15",+,68.43,1.00,
特選上櫃ESG成長指數,"5,347.53",+,149.11,2.87,
特選上櫃ESG電子菁英指數,"5,499.04",+,157.36,2.95,
臺灣優息存股指數,"5,296.79",-,22.97,-0.43,
特選上櫃ESG永續高股息指數,"7,140.19",+,98.78,1.40,
特選臺灣金融高股息存股指數,"6,740.41",-,35.35,-0.52,
特選臺灣產業龍頭存股等權重指數,"6,659.07",+,26.60,0.40,
上櫃ESG 30指數,"6,641.52",+,157.85,2.43,
臺灣ESG低碳50指數,"8,069.20",+,60.17,0.75,
臺灣創新板指數,"8,590.92",-,36.81,-0.43,
特選上櫃ESG龍頭指數,"6,256.55",+,127.24,2.08,
漲升股利精選高息50指數,"5,641.80",+,23.34,0.42,
臺灣市值動能50指數,"5,151.37",+,36.41,0.71,
臺灣護城河概念優選50指數,"5,160.08",+,29.33,0.57,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"39,019.38",+,227.50,0.59,
發行量加權股價報酬指數,"51,447.80",+,262.56,0.51,
臺灣公司治理100報酬指數,"20,571.68",+,68.44,0.33,
臺灣50報酬指數,"44,250.44",+,154.10,0.35,
臺灣50權重上限30%報酬指數,"37,906.52",+,222.34,0.59,
臺灣中型100報酬指數,"39,746.37",+,491.56,1.25,
臺灣資訊科技股報酬指數,"83,303.01",+,547.10,0.66,
臺灣發達報酬指數,"20,407.98",+,28.01,0.14,
臺灣高股息報酬指數,"27,868.72",+,166.66,0.60,
臺灣就業99報酬指數,"22,367.29",+,101.02,0.45,
臺灣高薪100報酬指數,"19,124.87",+,39.77,0.21,
未含金融電子報酬指數,"32,361.82",+,23.37,0.07,
小型股300報酬指數,"15,602.97",+,123.57,0.80,
水泥類報酬指數,322.55,+,0.54,0.17,
食品類報酬指數,"3,432.01",+,1.56,0.05,
塑膠類報酬指數,214.08,-,3.09,-1.42,
紡織纖維類報酬指數,"1,046.97",-,2.08,-0.20,
電機機械類報酬指數,604.82,+,8.06,1.35,
電器電纜類報酬指數,143.40,+,1.85,1.31,
化學生技醫療類報酬指數,222.21,+,0.96,0.43,
化學類報酬指數,286.36,+,1.09,0.38,
生技醫療類報酬指數,110.74,+,0.51,0.46,
玻璃陶瓷類報酬指數,59.41,+,1.42,2.45,
造紙類報酬指數,456.02,+,1.38,0.30,
鋼鐵類報酬指數,213.16,+,1.06,0.50,
橡膠類報酬指數,458.35,+,3.79,0.83,
汽車類報酬指數,620.48,-,2.29,-0.37,
電子工業類報酬指數,"2,597.99",+,19.75,0.77,
半導體類報酬指數,"1,264.51",+,5.17,0.41,
電腦及週邊設備類報酬指數,636.18,+,12.15,1.95,
光電類報酬指數,62.28,+,0.62,1.01,
通信網路類報酬指數,374.45,-,0.16,-0.04,
電子零組件類報酬指數,466.64,+,7.20,1.57,
電子通路類報酬指數,651.36,+,6.37,0.99,
資訊服務類報酬指數,546.81,+,6.73,1.25,
其他電子類報酬指數,290.27,+,6.53,2.30,
建材營造類報酬指數,"1,143.84",+,11.47,1.01,
航運類報酬指數,383.96,-,5.57,-1.43,
觀光餐旅類報酬指數,173.24,+,0.71,0.41,
金融保險類報酬指數,"3,855.57",-,17.11,-0.44,
貿易百貨類報酬指數,460.04,+,0.71,0.15,
油電燃氣類報酬指數,91.63,-,1.14,-1.23,
綠能環保類報酬指數,109.32,-,0.46,-0.42,
數位雲端類報酬指數,65.40,+,1.02,1.58,
運動休閒類報酬指數,104.13,+,0.73,0.71,
居家生活類報酬指數,139.74,+,1.54,1.11,
其他類報酬指數,573.01,+,3.16,0.55,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,438.42",-,1.01,-0.02,
臺灣中小型公司治理報酬指數,"14,283.08",+,136.32,0.96,
臺灣IPO報酬指數,"7,100.22",+,196.83,2.85,
智慧中立報酬指數,"4,702.14",-,40.18,-0.85,
加權指數掩護性臺指買權價外5%報酬指數,"10,007.47",+,35.65,0.36,
臺灣5G報酬指數,"14,280.31",+,154.85,1.10,
臺灣企業社會責任中小型報酬指數,"14,576.58",+,62.61,0.43,
特選臺灣電動車代表報酬指數,"11,916.81",+,182.13,1.55,
臺灣5G+通訊報酬指數,"12,185.68",+,131.84,1.09,
臺灣全市場報酬指數,"9,194.47",+,59.62,0.65,
臺灣全市場半導體報酬指數,"9,353.71",+,137.63,1.49,
臺灣智慧移動與電動車報酬指數,"6,816.93",+,123.52,1.85,
特選小資高價30報酬指數,"9,527.12",+,140.02,1.49,
特選臺灣綠能及電動車報酬指數,"7,032.42",+,86.36,1.24,
特選臺灣智能車供應鏈聯盟報酬指數,"8,637.17",+,97.66,1.14,
臺灣全市場半導體精選30報酬指數,"7,207.07",+,125.92,1.78,
特選臺灣高股息30報酬指數,"6,805.77",+,24.46,0.36,
臺灣友善環境報酬指數,"8,112.13",+,30.66,0.38,
台灣永續價值報酬指數,"7,200.65",+,40.00,0.56,
特選臺灣IC設計報酬指數,"5,398.63",+,156.73,2.99,
特選臺灣環境永續高股息報酬指數,"9,028.56",+,15.58,0.17,
臺灣友善環境50報酬指數,"6,792.83",+,41.36,0.61,
特選臺灣IC設計產業代表報酬指數,"6,937.37",+,171.98,2.54,
特選臺灣綠能報酬指數,"5,585.13",+,82.90,1.51,
特選臺灣智慧50報酬指數,"6,322.79",+,19.85,0.31,
臺灣晶圓製造報酬指數,"7,104.95",+,127.44,1.83,
臺灣精選高息報酬指數,"7,358.75",+,22.75,0.31,
臺灣多因子優選高股息30報酬指數,"9,973.36",+,37.87,0.38,
特選臺灣優利高填息30報酬指數,"8,912.97",+,22.94,0.26,
特選臺灣科技優息報酬指數,"9,694.00",+,99.94,1.04,
臺灣半導體收益報酬指數,"7,442.14",+,100.98,1.38,
臺灣優選成長高股息報酬指數,"8,176.02",+,52.80,0.65,
特選臺灣ESG低碳高息40報酬指數,"8,887.97",+,41.82,0.47,
臺灣優選多因子30報酬指數,"9,117.82",-,9.00,-0.10,
臺灣創新科技50報酬指數,"8,486.45",+,109.46,1.31,
臺灣全市場新經濟產業報酬指數,"5,075.29",+,36.04,0.72,
臺灣ESG永續高股息等權重報酬指數,"6,491.20",+,41.26,0.64,
臺灣永續高息中小型報酬指數,"5,761.10",+,15.85,0.28,
特選臺灣高息優質成長報酬指數,"6,016.11",+,13.08,0.22,
特選臺灣高息動能報酬指數,"6,771.01",+,40.56,0.60,
臺灣電子成長高息等權重報酬指數,"6,036.86",+,60.62,1.01,
特選臺灣優利成長報酬指數,"5,251.77",+,32.48,0.62,
臺灣價值高息報酬指數,"5,697.21",+,27.93,0.49,
特選臺灣IC設計動能報酬指數,"5,082.19",+,135.79,2.75,
臺灣科技高股息報酬指數,"5,343.35",+,36.05,0.68,
臺灣趨勢動能高股息報酬指數,"5,951.19",+,18.88,0.32,
特選臺灣科技高息成長報酬指數,"5,386.27",+,44.94,0.84,
特選臺灣AI優息動能報酬指數,"5,062.19",+,92.39,1.86,
臺灣優選AI 50報酬指數,"5,080.10",+,107.91,2.17,
臺灣AI供應鏈聯盟報酬指數,"5,660.91",+,120.46,2.17,
台灣旗艦動能50報酬指數,"5,313.91",+,30.03,0.57,
報酬指數(臺灣指數公司),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
漲升股利150報酬指數,"14,707.16",+,84.67,0.58,
藍籌30報酬指數,"15,516.98",+,93.07,0.60,
工業菁英30報酬指數,"15,916.76",+,156.24,0.99,
低波動股利精選30報酬指數,"11,611.03",-,46.44,-0.40,
中小型A級動能50報酬指數,"28,474.07",+,117.46,0.41,
特選高息低波報酬指數,"15,275.62",-,2.11,-0.01,
臺灣永續報酬指數,"16,661.48",+,87.32,0.53,
價值投資報酬指數,"11,348.08",+,73.36,0.65,
存股雙十等權重報酬指數,"13,568.45",+,120.98,0.90,
特選大蘋果報酬指數,"14,924.35",+,258.52,1.76,
中小型300報酬指數,"14,251.46",+,178.70,1.27,
臺灣500報酬指數,"14,439.23",+,88.58,0.62,
臺灣勞工權益報酬指數,"12,892.38",+,60.48,0.47,
微波高息精選20報酬指數,"10,860.63",-,58.30,-0.53,
特選世代行動通訊報酬指數,"11,581.40",+,154.94,1.36,
智慧投資多因子30報酬指數,"9,695.50",-,55.88,-0.57,
特選大蘋果報酬正向兩倍指數,"40,600.16",+,"1,382.60",3.53,
特選大蘋果報酬反向一倍指數,"3,392.18",-,60.87,-1.76,
特選價值成長報酬指數,"13,154.24",-,51.71,-0.39,
臺灣上櫃永續報酬指數,"9,030.83",+,208.05,2.36,
特選台股領航報酬指數,"14,790.96",+,82.78,0.56,
特選Smart多因子報酬指數,"11,135.49",+,56.15,0.51,
特選ESG高股息報酬指數,"8,988.14",+,89.33,1.00,
特選上櫃ESG成長報酬指數,"6,034.58",+,178.56,3.05,
特選上櫃ESG電子菁英報酬指數,"6,283.83",+,190.91,3.13,
臺灣優息存股報酬指數,"6,258.88",-,27.14,-0.43,
特選上櫃ESG永續高股息報酬指數,"8,107.71",+,130.73,1.64,
特選臺灣金融高股息存股報酬指數,"7,422.27",-,38.92,-0.52,
特選臺灣產業龍頭存股等權重報酬指數,"7,289.19",+,29.10,0.40,
上櫃ESG 30報酬指數,"7,138.15",+,174.96,2.51,
臺灣ESG低碳50報酬指數,"8,691.85",+,64.82,0.75,
臺灣創新板報酬指數,"8,691.76",-,37.24,-0.43,
特選上櫃ESG龍頭報酬指數,"6,480.23",+,141.21,2.23,
漲升股利精選高息50報酬指數,"5,962.88",+,24.66,0.42,
臺灣市值動能50報酬指數,"5,171.48",+,36.55,0.71,
臺灣護城河概念優選50報酬指數,"5,168.40",+,29.37,0.57,
114年01月20日 大盤統計資訊,,,,,
成交統計,成交金額(元),成交股數(股),成交筆數,,
1.一般股票,"256,435,456,882","2,280,900,424","1,528,643",,
2.台灣存託憑證,"680,800,565","84,785,924","14,686",,
3.受益憑證,0,0,0,,
4.ETF,"20,785,906,763","875,904,591","293,700",,
5.受益證券,"4,015,130","342,000",106,,
6.變更交易股票,"7,858,847","930,066","1,150",,
7.認購(售)權證,"1,703,543,190","1,775,991,000","55,859",,
8.轉換公司債,0,0,0,,
9.附認股權特別股,0,0,0,,
10.附認股權公司債,0,0,0,,
11.認股權憑證,0,0,0,,
12.公司債,0,0,0,,
13.ETN,"6,401,850","569,000",108,,
14.創新板股票,"299,988,498","3,305,582","2,285",,
15.創新板-變更交易方法股票,0,0,0,,
證券合計(1+6+14+15),"256,743,304,227","2,285,136,072","1,532,078",,
總計(1~15),"279,923,971,725","5,022,728,587","1,896,537",,
漲跌證券數合計,,,,,
類型,整體市場,股票,,,
上漲(漲停),"6,625(30)",646(7),,,
下跌(跌停),"3,368(55)",301(0),,,
持平,608,82,,,
未成交,"21,804",3,,,
無比價,"3,326",2,,,
備註:,,,,,
外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。,,,,,
114年01月20日 每日收盤行情(全部(不含權證、牛熊證)),,,,,
備註:,,,,,
漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。,,,,,
當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。,,,,,
除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,,,,,
