指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"40,493.20",+,"1,252.23",3.19,
金融類日報酬反向一倍指數,"3,814.70",-,61.85,-1.60,
漲升股利150指數,"9,401.08",+,222.90,2.43,
藍籌30指數,"9,621.51",+,441.60,4.81,
工業菁英30指數,"10,218.90",+,383.93,3.90,
低波動股利精選30指數,"8,014.77",+,126.40,1.60,
中小型A級動能50指數,"21,317.84",+,37.12,0.17,
特選高息低波指數,"9,838.04",+,135.96,1.40,
臺灣永續指數,"10,720.92",+,397.50,3.85,
價值投資指數,"7,387.57",+,35.80,0.49,
存股雙十等權重指數,"8,540.93",+,221.76,2.67,
特選大蘋果指數,"10,314.79",+,320.68,3.21,
中小型300指數,"10,851.70",+,9.63,0.09,
臺灣500指數,"10,403.94",+,303.74,3.01,
臺灣勞工權益指數,"8,912.97",+,182.41,2.09,
微波高息精選20指數,"8,110.54",+,54.43,0.68,
特選世代行動通訊指數,"7,784.10",+,69.94,0.91,
智慧投資多因子30指數,"7,509.24",+,94.07,1.27,
臺股期貨指數,"11,146.72",+,570.98,5.40,
特選價值成長指數,"9,169.82",-,11.79,-0.13,
臺灣上櫃永續指數,"7,067.63",+,11.25,0.16,
特選台股領航指數,"9,982.90",+,440.83,4.62,
特選Smart多因子指數,"8,123.85",+,270.21,3.44,
特選ESG高股息指數,"6,221.17",+,200.12,3.32,
特選上櫃ESG成長指數,"5,175.55",+,45.00,0.88,
特選上櫃ESG電子菁英指數,"5,220.48",+,57.97,1.12,
臺灣優息存股指數,"4,990.11",+,57.35,1.16,
特選上櫃ESG永續高股息指數,"7,056.93",-,6.09,-0.09,
特選臺灣金融高股息存股指數,"6,308.75",+,105.01,1.69,
特選臺灣產業龍頭存股等權重指數,"6,475.39",+,116.87,1.84,
上櫃ESG 30指數,"6,008.01",+,38.37,0.64,
臺灣ESG低碳50指數,"6,986.15",+,269.58,4.01,
臺灣創新板指數,"5,857.88",-,59.57,-1.01,
特選上櫃ESG龍頭指數,"5,917.33",+,39.82,0.68,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"34,339.25",+,"1,009.16",3.03,
發行量加權股價報酬指數,"45,043.44",+,"1,477.63",3.39,
臺灣公司治理100報酬指數,"17,523.84",+,812.55,4.86,
臺灣50報酬指數,"36,961.93",+,"1,867.86",5.32,
臺灣50權重上限30%報酬指數,"33,039.79",+,"1,256.89",3.95,
臺灣中型100報酬指數,"36,976.89",+,278.39,0.76,
臺灣資訊科技股報酬指數,"67,692.54",+,"3,682.20",5.75,
臺灣發達報酬指數,"19,891.55",+,395.78,2.03,
臺灣高股息報酬指數,"26,459.00",+,382.66,1.47,
臺灣就業99報酬指數,"20,593.98",+,406.12,2.01,
臺灣高薪100報酬指數,"17,392.54",+,433.42,2.56,
未含金融電子報酬指數,"33,830.71",+,146.76,0.44,
小型股300報酬指數,"15,010.65",-,129.27,-0.85,
水泥類報酬指數,336.58,+,7.90,2.40,
食品類報酬指數,"3,636.62",+,76.33,2.14,
塑膠類報酬指數,310.75,+,4.70,1.54,
紡織纖維類報酬指數,"1,072.57",-,4.46,-0.41,
電機機械類報酬指數,554.68,-,5.07,-0.91,
電器電纜類報酬指數,168.72,+,0.86,0.51,
化學生技醫療類報酬指數,216.09,+,2.92,1.37,
化學類報酬指數,278.16,+,0.82,0.30,
生技醫療類報酬指數,108.30,+,2.23,2.10,
玻璃陶瓷類報酬指數,55.81,-,1.05,-1.85,
造紙類報酬指數,488.75,+,7.99,1.66,
鋼鐵類報酬指數,232.68,+,0.40,0.17,
橡膠類報酬指數,457.61,+,9.38,2.09,
汽車類報酬指數,611.58,-,3.77,-0.61,
電子工業類報酬指數,"2,148.35",+,95.20,4.64,
半導體類報酬指數,"1,006.60",+,64.48,6.84,
電腦及週邊設備類報酬指數,547.90,+,1.75,0.32,
光電類報酬指數,58.46,-,0.04,-0.07,
通信網路類報酬指數,336.79,+,2.40,0.72,
電子零組件類報酬指數,415.74,+,7.65,1.87,
電子通路類報酬指數,644.26,+,8.25,1.30,
資訊服務類報酬指數,446.66,-,6.47,-1.43,
其他電子類報酬指數,260.25,+,0.62,0.24,
建材營造類報酬指數,"1,240.92",-,66.84,-5.11,
航運類報酬指數,336.39,+,7.91,2.41,
觀光餐旅類報酬指數,169.49,-,1.42,-0.83,
金融保險類報酬指數,"3,537.02",+,59.24,1.70,
貿易百貨類報酬指數,495.65,+,8.23,1.69,
油電燃氣類報酬指數,147.05,+,5.62,3.97,
綠能環保類報酬指數,117.77,-,3.10,-2.56,
數位雲端類報酬指數,66.65,+,0.93,1.42,
運動休閒類報酬指數,94.90,-,0.41,-0.43,
居家生活類報酬指數,122.81,+,1.97,1.63,
其他類報酬指數,632.62,-,2.23,-0.35,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,539.50",+,34.26,0.76,
臺灣中小型公司治理報酬指數,"12,783.96",+,83.06,0.65,
臺灣IPO報酬指數,"5,864.86",-,72.92,-1.23,
智慧中立報酬指數,"5,075.28",-,89.10,-1.73,
加權指數掩護性臺指買權價外5%報酬指數,"8,626.20",+,286.07,3.43,
臺灣5G報酬指數,"12,351.90",+,560.70,4.76,
臺灣企業社會責任中小型報酬指數,"13,751.90",-,10.73,-0.08,
特選臺灣電動車代表報酬指數,"11,066.23",+,224.02,2.07,
臺灣5G+通訊報酬指數,"10,309.30",+,443.40,4.49,
臺灣全市場報酬指數,"8,052.42",+,249.85,3.20,
臺灣全市場半導體報酬指數,"7,893.83",+,316.35,4.17,
臺灣智慧移動與電動車報酬指數,"6,079.98",+,198.36,3.37,
特選小資高價30報酬指數,"7,734.87",+,297.29,4.00,
特選臺灣綠能及電動車報酬指數,"6,442.12",+,122.10,1.93,
特選臺灣智能車供應鏈聯盟報酬指數,"7,286.13",+,297.81,4.26,
臺灣全市場半導體精選30報酬指數,"6,126.29",+,264.14,4.51,
特選臺灣高股息30報酬指數,"6,823.60",+,121.92,1.82,
臺灣友善環境報酬指數,"7,036.02",+,238.81,3.51,
台灣永續價值報酬指數,"6,349.30",+,250.27,4.10,
特選臺灣IC設計報酬指數,"4,319.57",+,47.37,1.11,
特選臺灣環境永續高股息報酬指數,"8,871.25",+,33.09,0.37,
臺灣友善環境50報酬指數,"5,934.37",+,236.31,4.15,
特選臺灣IC設計產業代表報酬指數,"5,670.83",+,76.98,1.38,
特選臺灣綠能報酬指數,"5,843.59",+,10.83,0.19,
特選臺灣智慧50報酬指數,"5,530.17",+,204.43,3.84,
臺灣晶圓製造報酬指數,"6,452.51",+,242.68,3.91,
臺灣精選高息報酬指數,"6,789.31",+,123.97,1.86,
臺灣多因子優選高股息30報酬指數,"9,835.08",+,140.56,1.45,
特選臺灣優利高填息30報酬指數,"8,256.95",+,139.13,1.71,
特選臺灣科技優息報酬指數,"9,323.36",+,177.91,1.95,
臺灣半導體收益報酬指數,"6,872.80",+,221.34,3.33,
臺灣優選成長高股息報酬指數,"7,927.51",+,87.58,1.12,
特選臺灣ESG低碳高息40報酬指數,"8,643.16",+,106.93,1.25,
臺灣優選多因子30報酬指數,"8,497.41",+,111.28,1.33,
臺灣創新科技50報酬指數,"7,057.94",+,321.08,4.77,
臺灣全市場新經濟產業報酬指數,"4,961.27",+,0.79,0.02,
臺灣ESG永續高股息等權重報酬指數,"6,290.36",+,23.08,0.37,
臺灣永續高息中小型報酬指數,"5,936.57",+,43.70,0.74,
特選臺灣高息優質成長報酬指數,"6,034.69",+,63.46,1.06,
特選臺灣高息動能報酬指數,"6,394.68",+,117.72,1.88,
臺灣電子成長高息等權重報酬指數,"5,355.21",-,6.08,-0.11,
特選臺灣優利成長報酬指數,"5,148.91",-,10.00,-0.19,
臺灣價值高息報酬指數,"5,377.23",+,77.98,1.47,
特選臺灣IC設計動能報酬指數,"4,401.89",+,84.19,1.95,
臺灣科技高股息報酬指數,"5,456.63",+,28.80,0.53,
臺灣趨勢動能高股息報酬指數,"5,576.34",+,62.90,1.14,
特選臺灣科技高息成長報酬指數,"5,290.56",+,73.24,1.40,
特選臺灣AI優息動能報酬指數,"4,450.83",+,45.92,1.04,
臺灣優選AI 50報酬指數,"4,533.41",+,37.22,0.83,
報酬指數(臺灣指數公司),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
漲升股利150報酬指數,"13,842.19",+,328.19,2.43,
藍籌30報酬指數,"13,066.16",+,599.70,4.81,
工業菁英30報酬指數,"14,055.08",+,528.07,3.90,
低波動股利精選30報酬指數,"11,079.78",+,185.45,1.70,
中小型A級動能50報酬指數,"26,616.09",+,46.35,0.17,
特選高息低波報酬指數,"14,938.37",+,206.46,1.40,
臺灣永續報酬指數,"14,541.47",+,542.64,3.88,
價值投資報酬指數,"10,669.48",+,51.71,0.49,
存股雙十等權重報酬指數,"11,900.60",+,309.00,2.67,
特選大蘋果報酬指數,"13,304.09",+,413.62,3.21,
中小型300報酬指數,"13,427.69",+,11.92,0.09,
臺灣500報酬指數,"12,882.77",+,377.84,3.02,
臺灣勞工權益報酬指數,"11,817.52",+,247.39,2.14,
微波高息精選20報酬指數,"10,319.38",+,69.25,0.68,
特選世代行動通訊報酬指數,"9,458.75",+,84.99,0.91,
智慧投資多因子30報酬指數,"9,711.06",+,121.64,1.27,
特選大蘋果報酬正向兩倍指數,"33,069.99",+,"1,994.27",6.42,
特選大蘋果報酬反向一倍指數,"3,900.16",-,129.29,-3.21,
特選價值成長報酬指數,"12,231.09",-,15.72,-0.13,
臺灣上櫃永續報酬指數,"8,464.09",+,13.47,0.16,
特選台股領航報酬指數,"12,377.23",+,546.56,4.62,
特選Smart多因子報酬指數,"9,557.81",+,317.90,3.44,
特選ESG高股息報酬指數,"8,045.98",+,258.82,3.32,
特選上櫃ESG成長報酬指數,"5,811.80",+,50.54,0.88,
特選上櫃ESG電子菁英報酬指數,"5,937.43",+,65.93,1.12,
臺灣優息存股報酬指數,"5,843.97",+,67.17,1.16,
特選上櫃ESG永續高股息報酬指數,"7,963.75",-,6.88,-0.09,
特選臺灣金融高股息存股報酬指數,"6,837.00",+,113.80,1.69,
特選臺灣產業龍頭存股等權重報酬指數,"7,054.09",+,127.31,1.84,
上櫃ESG 30報酬指數,"6,424.35",+,41.03,0.64,
臺灣ESG低碳50報酬指數,"7,466.97",+,289.58,4.03,
臺灣創新板報酬指數,"5,924.24",-,60.25,-1.01,
特選上櫃ESG龍頭報酬指數,"6,094.78",+,41.01,0.68,
113年08月06日 大盤統計資訊,,,,,
成交統計,成交金額(元),成交股數(股),成交筆數,,
1.一般股票,"575,268,446,658","6,131,826,101","3,430,590",,
2.台灣存託憑證,"334,568,217","67,309,127","11,529",,
3.受益憑證,0,0,0,,
4.ETF,"74,401,429,119","3,994,230,180","790,011",,
5.受益證券,"2,026,028","173,481",44,,
6.變更交易股票,"29,496,373","2,718,876","1,426",,
7.認購(售)權證,"2,015,233,960","3,049,493,000","91,912",,
8.轉換公司債,0,0,0,,
9.附認股權特別股,0,0,0,,
10.附認股權公司債,0,0,0,,
11.認股權憑證,0,0,0,,
12.公司債,0,0,0,,
13.ETN,"22,190,720","3,031,000",466,,
14.創新板股票,"392,967,611","4,417,446","2,252",,
15.創新板-變更交易方法股票,0,0,0,,
證券合計(1+6+14+15),"575,690,910,642","6,138,962,423","3,434,268",,
總計(1~15),"652,466,358,686","13,253,199,211","4,328,230",,
漲跌證券數合計,,,,,
類型,整體市場,股票,,,
上漲(漲停),"5,761(30)",394(6),,,
下跌(跌停),"5,935(400)",578(13),,,
持平,637,41,,,
未成交,"22,652",1,,,
無比價,"4,306",2,,,
備註:,,,,,
外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。,,,,,
113年08月06日 每日收盤行情(全部(不含權證、牛熊證)),,,,,
備註:,,,,,
漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。,,,,,
當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。,,,,,
除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,,,,,
