指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
特選臺灣IC設計指數,"4,425.26",-,68.85,-1.53,
特選臺灣環境永續高股息指數,"6,868.86",-,103.91,-1.49,
臺灣友善環境50指數,"5,542.05",-,92.41,-1.64,
特選臺灣IC設計產業代表指數,"5,638.19",-,121.09,-2.10,
特選臺灣綠能指數,"4,937.85",-,149.34,-2.94,
特選臺灣智慧50指數,"5,156.13",-,63.50,-1.22,
臺灣晶圓製造指數,"5,840.04",-,97.01,-1.63,
臺灣精選高息指數,"5,569.43",-,54.24,-0.96,
臺灣多因子優選高股息30指數,"8,417.01",-,97.82,-1.15,
特選臺灣優利高填息30指數,"7,326.53",-,71.45,-0.97,
特選臺灣科技優息指數,"8,703.06",-,131.31,-1.49,
臺灣半導體收益指數,"6,599.47",-,108.64,-1.62,
臺灣優選成長高股息指數,"7,441.97",-,121.10,-1.60,
特選臺灣ESG低碳高息40指數,"8,112.48",-,103.34,-1.26,
臺灣優選多因子30指數,"8,626.50",-,117.93,-1.35,
臺灣創新科技50指數,"7,161.66",-,143.03,-1.96,
臺灣全市場新經濟產業指數,"4,639.80",-,95.62,-2.02,
臺灣ESG永續高股息等權重指數,"6,017.44",-,137.73,-2.24,
臺灣永續高息中小型指數,"5,545.15",-,87.87,-1.56,
特選臺灣高息優質成長指數,"6,003.42",-,118.00,-1.93,
特選臺灣高息動能指數,"6,546.45",-,81.10,-1.22,
臺灣電子成長高息等權重指數,"5,770.06",-,116.59,-1.98,
特選臺灣優利成長指數,"4,944.12",-,91.05,-1.81,
臺灣價值高息指數,"5,497.02",-,82.73,-1.48,
特選臺灣IC設計動能指數,"4,665.66",-,109.86,-2.30,
臺灣科技高股息指數,"5,223.99",-,97.23,-1.83,
臺灣趨勢動能高股息指數,"5,796.15",-,81.10,-1.38,
特選臺灣科技高息成長指數,"5,333.79",-,70.73,-1.31,
特選臺灣AI優息動能指數,"4,638.26",-,118.32,-2.49,
臺灣優選AI 50指數,"4,602.31",-,137.82,-2.91,
臺灣AI供應鏈聯盟指數,"5,113.02",-,147.00,-2.79,
台灣旗艦動能50指數,"5,207.90",-,96.77,-1.82,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"48,206.82",-,"1,135.58",-2.30,
金融類日報酬反向一倍指數,"3,446.83",+,39.21,1.15,
漲升股利150指數,"9,664.21",-,184.20,-1.87,
藍籌30指數,"10,643.48",-,139.19,-1.29,
工業菁英30指數,"10,728.76",-,201.88,-1.85,
低波動股利精選30指數,"8,762.00",-,55.92,-0.63,
中小型A級動能50指數,"20,750.89",-,697.39,-3.25,
特選高息低波指數,"10,320.75",-,101.91,-0.98,
臺灣永續指數,"11,401.79",-,183.57,-1.58,
價值投資指數,"7,764.96",-,120.88,-1.53,
存股雙十等權重指數,"9,760.47",-,175.87,-1.77,
特選大蘋果指數,"10,286.59",-,302.04,-2.85,
中小型300指數,"11,146.96",-,296.74,-2.59,
臺灣500指數,"10,922.57",-,193.98,-1.74,
臺灣勞工權益指數,"9,713.61",-,159.88,-1.62,
微波高息精選20指數,"8,908.51",-,42.75,-0.48,
特選世代行動通訊指數,"9,501.61",-,203.39,-2.10,
智慧投資多因子30指數,"7,813.25",-,44.58,-0.57,
臺股期貨指數,"11,695.46",-,197.60,-1.66,
特選價值成長指數,"10,011.85",-,191.49,-1.88,
臺灣上櫃永續指數,"7,144.12",-,162.16,-2.22,
特選台股領航指數,"11,052.10",-,215.60,-1.91,
特選Smart多因子指數,"8,813.66",-,143.94,-1.61,
特選ESG高股息指數,"7,079.27",-,72.09,-1.01,
特選上櫃ESG成長指數,"4,919.54",-,113.32,-2.25,
特選上櫃ESG電子菁英指數,"5,047.83",-,122.40,-2.37,
臺灣優息存股指數,"5,381.39",-,64.92,-1.19,
特選上櫃ESG永續高股息指數,"6,866.63",-,106.13,-1.52,
特選臺灣金融高股息存股指數,"6,822.19",-,59.92,-0.87,
特選臺灣產業龍頭存股等權重指數,"6,583.72",-,140.26,-2.09,
上櫃ESG 30指數,"6,328.15",-,142.74,-2.21,
臺灣ESG低碳50指數,"7,600.61",-,96.97,-1.26,
臺灣創新板指數,"8,516.06",-,314.14,-3.56,
特選上櫃ESG龍頭指數,"6,005.18",-,115.86,-1.89,
漲升股利精選高息50指數,"5,698.17",-,99.88,-1.72,
臺灣市值動能50指數,"4,704.08",-,85.10,-1.78,
臺灣護城河概念優選50指數,"4,766.22",-,73.58,-1.52,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"36,426.20",-,611.02,-1.65,
發行量加權股價報酬指數,"47,876.79",-,772.87,-1.59,
臺灣公司治理100報酬指數,"18,737.25",-,235.44,-1.24,
臺灣50報酬指數,"39,912.07",-,471.83,-1.17,
臺灣50權重上限30%報酬指數,"35,438.25",-,533.36,-1.48,
臺灣中型100報酬指數,"38,814.68",-,925.47,-2.33,
臺灣資訊科技股報酬指數,"73,532.10",-,904.00,-1.21,
臺灣發達報酬指數,"20,144.78",-,432.24,-2.10,
臺灣高股息報酬指數,"28,138.98",-,403.01,-1.41,
臺灣就業99報酬指數,"21,695.89",-,379.85,-1.72,
臺灣高薪100報酬指數,"18,935.13",-,293.52,-1.53,
未含金融電子報酬指數,"32,922.21",-,659.78,-1.96,
小型股300報酬指數,"15,528.13",-,407.79,-2.56,
水泥類報酬指數,342.67,-,3.07,-0.89,
食品類報酬指數,"3,580.36",-,38.51,-1.06,
塑膠類報酬指數,211.03,-,7.18,-3.29,
紡織纖維類報酬指數,"1,052.39",-,12.33,-1.16,
電機機械類報酬指數,585.07,-,20.29,-3.35,
電器電纜類報酬指數,151.98,-,5.50,-3.49,
化學生技醫療類報酬指數,220.94,-,4.87,-2.16,
化學類報酬指數,294.35,-,6.47,-2.15,
生技醫療類報酬指數,108.09,-,2.38,-2.15,
玻璃陶瓷類報酬指數,60.52,-,1.68,-2.70,
造紙類報酬指數,446.23,-,8.45,-1.86,
鋼鐵類報酬指數,248.18,-,4.68,-1.85,
橡膠類報酬指數,451.04,-,8.63,-1.88,
汽車類報酬指數,623.24,-,12.80,-2.01,
電子工業類報酬指數,"2,327.94",-,36.69,-1.55,
半導體類報酬指數,"1,111.08",-,10.70,-0.95,
電腦及週邊設備類報酬指數,591.22,-,14.16,-2.34,
光電類報酬指數,60.19,-,1.63,-2.64,
通信網路類報酬指數,374.17,-,4.51,-1.19,
電子零組件類報酬指數,430.64,-,16.16,-3.62,
電子通路類報酬指數,631.00,-,13.89,-2.15,
資訊服務類報酬指數,576.49,-,19.12,-3.21,
其他電子類報酬指數,254.96,-,9.02,-3.42,
建材營造類報酬指數,"1,210.47",-,25.96,-2.10,
航運類報酬指數,404.17,-,5.58,-1.36,
觀光餐旅類報酬指數,173.63,-,1.58,-0.90,
金融保險類報酬指數,"3,918.95",-,45.62,-1.15,
貿易百貨類報酬指數,448.29,-,3.26,-0.72,
油電燃氣類報酬指數,92.04,-,2.11,-2.24,
綠能環保類報酬指數,110.33,-,3.83,-3.35,
數位雲端類報酬指數,63.93,-,1.52,-2.32,
運動休閒類報酬指數,98.85,-,1.43,-1.43,
居家生活類報酬指數,129.19,-,3.99,-3.00,
其他類報酬指數,571.35,-,11.00,-1.89,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,278.23",-,93.82,-2.15,
臺灣中小型公司治理報酬指數,"13,575.33",-,298.72,-2.15,
臺灣IPO報酬指數,"7,012.60",-,217.46,-3.01,
智慧中立報酬指數,"5,043.14",-,0.05,--,
加權指數掩護性臺指買權價外5%報酬指數,"9,502.39",-,147.36,-1.53,
臺灣5G報酬指數,"13,481.74",-,250.92,-1.83,
臺灣企業社會責任中小型報酬指數,"14,426.08",-,287.28,-1.95,
特選臺灣電動車代表報酬指數,"11,163.12",-,321.46,-2.80,
臺灣科技龍頭通訊報酬指數,"11,126.29",-,210.59,-1.86,
臺灣全市場報酬指數,"8,617.69",-,148.54,-1.69,
臺灣全市場半導體報酬指數,"8,756.19",-,151.61,-1.70,
臺灣智慧移動與電動車報酬指數,"6,333.02",-,161.37,-2.48,
特選小資高價30報酬指數,"8,398.75",-,186.19,-2.17,
特選臺灣綠能及電動車報酬指數,"6,665.86",-,148.60,-2.18,
特選臺灣智能車供應鏈聯盟報酬指數,"7,862.61",-,151.67,-1.89,
臺灣全市場半導體精選30報酬指數,"6,730.92",-,112.72,-1.65,
特選臺灣高股息30報酬指數,"6,944.51",-,95.12,-1.35,
臺灣友善環境報酬指數,"7,658.33",-,117.42,-1.51,
台灣永續價值報酬指數,"6,745.86",-,105.63,-1.54,
特選臺灣IC設計報酬指數,"5,207.73",-,81.02,-1.53,
特選臺灣環境永續高股息報酬指數,"9,338.45",-,141.27,-1.49,
臺灣友善環境50報酬指數,"6,344.72",-,105.80,-1.64,
特選臺灣IC設計產業代表報酬指數,"6,647.76",-,142.77,-2.10,
特選臺灣綠能報酬指數,"5,505.60",-,166.51,-2.94,
特選臺灣智慧50報酬指數,"5,984.68",-,73.71,-1.22,
臺灣晶圓製造報酬指數,"6,663.32",-,110.69,-1.63,
臺灣精選高息報酬指數,"7,606.28",-,74.07,-0.96,
臺灣多因子優選高股息30報酬指數,"10,104.12",-,117.43,-1.15,
特選臺灣優利高填息30報酬指數,"9,121.86",-,88.96,-0.97,
特選臺灣科技優息報酬指數,"9,727.84",-,146.76,-1.49,
臺灣半導體收益報酬指數,"7,308.06",-,120.30,-1.62,
臺灣優選成長高股息報酬指數,"8,228.59",-,133.90,-1.60,
特選臺灣ESG低碳高息40報酬指數,"8,998.06",-,114.62,-1.26,
臺灣優選多因子30報酬指數,"9,203.32",-,125.82,-1.35,
臺灣創新科技50報酬指數,"7,703.50",-,153.85,-1.96,
臺灣全市場新經濟產業報酬指數,"4,949.75",-,102.00,-2.02,
臺灣ESG永續高股息等權重報酬指數,"6,560.98",-,150.18,-2.24,
臺灣永續高息中小型報酬指數,"5,913.85",-,93.72,-1.56,
特選臺灣高息優質成長報酬指數,"6,319.68",-,124.21,-1.93,
特選臺灣高息動能報酬指數,"6,837.18",-,84.70,-1.22,
臺灣電子成長高息等權重報酬指數,"6,043.87",-,122.13,-1.98,
特選臺灣優利成長報酬指數,"5,197.59",-,95.72,-1.81,
臺灣價值高息報酬指數,"5,759.08",-,86.68,-1.48,
特選臺灣IC設計動能報酬指數,"4,785.49",-,112.69,-2.30,
臺灣科技高股息報酬指數,"5,511.61",-,102.57,-1.83,
臺灣趨勢動能高股息報酬指數,"6,090.56",-,85.21,-1.38,
特選臺灣科技高息成長報酬指數,"5,601.74",-,74.29,-1.31,
特選臺灣AI優息動能報酬指數,"4,794.94",-,122.32,-2.49,
臺灣優選AI 50報酬指數,"4,756.58",-,142.43,-2.91,
臺灣AI供應鏈聯盟報酬指數,"5,124.52",-,147.33,-2.79,
台灣旗艦動能50報酬指數,"5,241.40",-,97.39,-1.82,
報酬指數(臺灣指數公司),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
漲升股利150報酬指數,"14,323.66",-,273.00,-1.87,
藍籌30報酬指數,"14,594.50",-,190.85,-1.29,
工業菁英30報酬指數,"14,919.78",-,280.76,-1.85,
低波動股利精選30報酬指數,"12,209.89",-,77.93,-0.63,
中小型A級動能50報酬指數,"26,025.99",-,874.68,-3.25,
特選高息低波報酬指數,"15,795.83",-,155.97,-0.98,
臺灣永續報酬指數,"15,603.73",-,251.22,-1.58,
價值投資報酬指數,"11,312.08",-,176.11,-1.53,
存股雙十等權重報酬指數,"13,672.55",-,246.36,-1.77,
特選大蘋果報酬指數,"13,328.16",-,391.35,-2.85,
中小型300報酬指數,"13,882.60",-,369.57,-2.59,
臺灣500報酬指數,"13,633.31",-,242.12,-1.74,
臺灣勞工權益報酬指數,"12,991.03",-,213.82,-1.62,
微波高息精選20報酬指數,"11,360.36",-,54.51,-0.48,
特選世代行動通訊報酬指數,"11,623.36",-,248.81,-2.10,
智慧投資多因子30報酬指數,"10,126.38",-,57.78,-0.57,
特選大蘋果報酬正向兩倍指數,"32,004.04",-,"1,936.30",-5.71,
特選大蘋果報酬反向一倍指數,"3,756.78",+,104.19,2.85,
特選價值成長報酬指數,"13,421.11",-,256.70,-1.88,
臺灣上櫃永續報酬指數,"8,611.46",-,195.47,-2.22,
特選台股領航報酬指數,"13,817.48",-,269.54,-1.91,
特選Smart多因子報酬指數,"10,448.79",-,170.65,-1.61,
特選ESG高股息報酬指數,"9,252.36",-,94.22,-1.01,
特選上櫃ESG成長報酬指數,"5,552.77",-,127.90,-2.25,
特選上櫃ESG電子菁英報酬指數,"5,768.22",-,139.87,-2.37,
臺灣優息存股報酬指數,"6,366.23",-,76.80,-1.19,
特選上櫃ESG永續高股息報酬指數,"7,808.58",-,120.69,-1.52,
特選臺灣金融高股息存股報酬指數,"7,512.31",-,65.98,-0.87,
特選臺灣產業龍頭存股等權重報酬指數,"7,225.28",-,153.94,-2.09,
上櫃ESG 30報酬指數,"6,801.35",-,153.42,-2.21,
臺灣ESG低碳50報酬指數,"8,199.88",-,104.62,-1.26,
臺灣創新板報酬指數,"8,656.08",-,319.30,-3.56,
特選上櫃ESG龍頭報酬指數,"6,225.70",-,120.11,-1.89,
漲升股利精選高息50報酬指數,"6,035.18",-,105.79,-1.72,
臺灣市值動能50報酬指數,"4,729.80",-,85.57,-1.78,
臺灣護城河概念優選50報酬指數,"4,783.16",-,73.84,-1.52,
114年03月28日 大盤統計資訊,,,,,
成交統計,成交金額(元),成交股數(股),成交筆數,,
1.一般股票,"285,168,355,908","3,294,282,904","2,289,420",,
2.台灣存託憑證,"268,939,345","38,803,691","9,734",,
3.受益憑證,0,0,0,,
4.ETF,"39,497,727,308","1,577,681,748","842,713",,
5.受益證券,"12,084,257","872,105",175,,
6.變更交易股票,"131,804,511","12,298,830","3,899",,
7.認購(售)權證,"1,491,312,190","1,885,724,000","55,500",,
8.轉換公司債,0,0,0,,
9.附認股權特別股,0,0,0,,
10.附認股權公司債,0,0,0,,
11.認股權憑證,0,0,0,,
12.公司債,0,0,0,,
13.ETN,"4,130,230","406,000",146,,
14.創新板股票,"538,520,636","4,166,884","3,927",,
15.創新板-變更交易方法股票,0,0,0,,
證券合計(1+6+14+15),"285,838,681,055","3,310,748,618","2,297,246",,
總計(1~15),"327,112,874,385","6,814,236,162","3,205,514",,
漲跌證券數合計,,,,,
類型,整體市場,股票,,,
上漲(漲停),"2,122(4)",66(3),,,
下跌(跌停),"8,190(115)",953(2),,,
持平,256,14,,,
未成交,"21,653",1,,,
無比價,"3,288",5,,,
備註:,,,,,
外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。,,,,,
114年03月28日 每日收盤行情(全部(不含權證、牛熊證)),,,,,
備註:,,,,,
漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。,,,,,
當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。,,,,,
除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,,,,,
