指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"45,989.65",+,"1,711.79",3.87,
金融類日報酬反向一倍指數,"3,566.57",-,70.30,-1.93,
漲升股利150指數,"10,113.30",+,8.20,0.08,
藍籌30指數,"10,575.26",-,6.16,-0.06,
工業菁英30指數,"11,243.63",-,4.49,-0.04,
低波動股利精選30指數,"8,354.51",+,109.48,1.33,
中小型A級動能50指數,"24,565.62",-,114.93,-0.47,
特選高息低波指數,"10,371.72",+,17.71,0.17,
臺灣永續指數,"11,582.92",+,57.08,0.50,
價值投資指數,"8,176.94",+,84.65,1.05,
存股雙十等權重指數,"9,497.04",-,18.55,-0.19,
特選大蘋果指數,"11,354.19",-,38.04,-0.33,
中小型300指數,"11,998.58",+,57.10,0.48,
臺灣500指數,"11,281.20",+,46.42,0.41,
臺灣勞工權益指數,"9,653.85",+,65.05,0.68,
微波高息精選20指數,"8,605.38",+,40.83,0.48,
特選世代行動通訊指數,"8,445.83",+,8.23,0.10,
智慧投資多因子30指數,"7,796.03",-,7.57,-0.10,
臺股期貨指數,"12,143.24",+,42.11,0.35,
特選價值成長指數,"9,924.14",+,62.24,0.63,
臺灣上櫃永續指數,"8,171.25",-,104.55,-1.26,
特選台股領航指數,"10,957.59",+,42.76,0.39,
特選Smart多因子指數,"8,853.87",+,16.00,0.18,
特選ESG高股息指數,"6,820.51",+,32.88,0.48,
特選上櫃ESG成長指數,"6,005.62",-,122.96,-2.01,
特選上櫃ESG電子菁英指數,"6,047.89",-,131.48,-2.13,
臺灣優息存股指數,"5,247.92",+,55.35,1.07,
特選上櫃ESG永續高股息指數,"8,027.36",-,67.40,-0.83,
特選臺灣金融高股息存股指數,"6,571.56",+,108.49,1.68,
特選臺灣產業龍頭存股等權重指數,"6,924.86",+,28.20,0.41,
上櫃ESG 30指數,"6,925.65",-,95.66,-1.36,
臺灣ESG低碳50指數,"7,606.64",+,11.63,0.15,
臺灣創新板指數,"6,758.82",+,51.53,0.77,
特選上櫃ESG龍頭指數,"6,697.55",-,57.67,-0.85,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"37,488.37",+,105.88,0.28,
發行量加權股價報酬指數,"48,951.57",+,185.39,0.38,
臺灣公司治理100報酬指數,"18,871.95",+,71.06,0.38,
臺灣50報酬指數,"39,961.97",+,116.81,0.29,
臺灣50權重上限30%報酬指數,"35,750.46",+,140.31,0.39,
臺灣中型100報酬指數,"41,029.11",+,256.57,0.63,
臺灣資訊科技股報酬指數,"74,050.07",+,77.72,0.11,
臺灣發達報酬指數,"20,996.24",+,56.81,0.27,
臺灣高股息報酬指數,"28,923.74",+,231.56,0.81,
臺灣就業99報酬指數,"22,282.40",+,167.96,0.76,
臺灣高薪100報酬指數,"18,755.91",+,129.45,0.69,
未含金融電子報酬指數,"35,865.97",+,198.15,0.56,
小型股300報酬指數,"16,603.60",+,62.96,0.38,
水泥類報酬指數,343.17,+,1.54,0.45,
食品類報酬指數,"3,781.90",+,3.91,0.10,
塑膠類報酬指數,302.94,+,4.11,1.38,
紡織纖維類報酬指數,"1,149.66",+,3.31,0.29,
電機機械類報酬指數,621.26,-,4.76,-0.76,
電器電纜類報酬指數,188.71,+,0.90,0.48,
化學生技醫療類報酬指數,234.34,+,0.96,0.41,
化學類報酬指數,300.73,+,0.03,0.01,
生技醫療類報酬指數,117.69,+,0.80,0.68,
玻璃陶瓷類報酬指數,60.21,+,1.91,3.28,
造紙類報酬指數,524.55,+,7.44,1.44,
鋼鐵類報酬指數,244.32,+,1.34,0.55,
橡膠類報酬指數,493.29,+,5.73,1.18,
汽車類報酬指數,654.25,+,7.22,1.12,
電子工業類報酬指數,"2,355.68",+,2.03,0.09,
半導體類報酬指數,"1,097.16",-,0.96,-0.09,
電腦及週邊設備類報酬指數,621.82,+,6.59,1.07,
光電類報酬指數,66.59,+,0.51,0.77,
通信網路類報酬指數,352.43,-,0.45,-0.13,
電子零組件類報酬指數,462.67,-,3.64,-0.78,
電子通路類報酬指數,709.61,+,12.69,1.82,
資訊服務類報酬指數,488.85,+,2.91,0.60,
其他電子類報酬指數,287.90,+,2.50,0.88,
建材營造類報酬指數,"1,359.07",+,3.65,0.27,
航運類報酬指數,361.94,+,2.47,0.69,
觀光餐旅類報酬指數,178.05,+,0.98,0.55,
金融保險類報酬指數,"3,813.21",+,72.31,1.93,
貿易百貨類報酬指數,517.05,+,6.10,1.19,
油電燃氣類報酬指數,133.83,+,1.79,1.36,
綠能環保類報酬指數,134.47,-,0.51,-0.38,
數位雲端類報酬指數,71.53,+,0.33,0.46,
運動休閒類報酬指數,104.81,-,0.07,-0.07,
居家生活類報酬指數,142.14,+,0.87,0.62,
其他類報酬指數,674.82,+,6.25,0.93,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"5,051.48",+,15.47,0.31,
臺灣中小型公司治理報酬指數,"14,358.46",+,87.95,0.62,
臺灣IPO報酬指數,"6,667.58",-,0.23,--,
智慧中立報酬指數,"4,990.17",-,13.00,-0.26,
加權指數掩護性臺指買權價外5%報酬指數,"9,390.18",+,36.13,0.39,
臺灣5G報酬指數,"13,433.27",-,78.33,-0.58,
臺灣企業社會責任中小型報酬指數,"14,992.85",+,125.04,0.84,
特選臺灣電動車代表報酬指數,"12,028.90",+,19.46,0.16,
臺灣5G+通訊報酬指數,"11,288.42",-,22.92,-0.20,
臺灣全市場報酬指數,"8,807.96",+,23.50,0.27,
臺灣全市場半導體報酬指數,"8,841.09",-,56.14,-0.63,
臺灣智慧移動與電動車報酬指數,"6,728.91",-,36.52,-0.54,
特選小資高價30報酬指數,"8,831.66",-,46.24,-0.52,
特選臺灣綠能及電動車報酬指數,"7,001.57",+,27.78,0.40,
特選臺灣智能車供應鏈聯盟報酬指數,"8,026.53",-,0.66,-0.01,
臺灣全市場半導體精選30報酬指數,"6,855.59",-,57.54,-0.83,
特選臺灣高股息30報酬指數,"7,309.54",+,64.12,0.88,
臺灣友善環境報酬指數,"7,646.40",+,42.33,0.56,
台灣永續價值報酬指數,"6,834.06",+,41.25,0.61,
特選臺灣IC設計報酬指數,"5,066.78",-,83.25,-1.62,
特選臺灣環境永續高股息報酬指數,"9,512.18",+,35.19,0.37,
臺灣友善環境50報酬指數,"6,395.96",+,17.57,0.28,
特選臺灣IC設計產業代表報酬指數,"6,697.78",-,92.37,-1.36,
特選臺灣綠能報酬指數,"6,437.70",-,12.07,-0.19,
特選臺灣智慧50報酬指數,"6,037.83",+,24.78,0.41,
臺灣晶圓製造報酬指數,"7,091.69",-,54.23,-0.76,
臺灣精選高息報酬指數,"7,355.05",-,15.79,-0.21,
臺灣多因子優選高股息30報酬指數,"10,446.42",+,78.99,0.76,
特選臺灣優利高填息30報酬指數,"9,055.21",+,37.86,0.42,
特選臺灣科技優息報酬指數,"10,037.50",-,36.30,-0.36,
臺灣半導體收益報酬指數,"7,583.44",-,30.94,-0.41,
臺灣優選成長高股息報酬指數,"8,666.15",-,0.89,-0.01,
特選臺灣ESG低碳高息40報酬指數,"9,227.03",+,59.28,0.65,
臺灣優選多因子30報酬指數,"9,070.13",+,106.34,1.19,
臺灣創新科技50報酬指數,"7,831.10",-,43.75,-0.56,
臺灣全市場新經濟產業報酬指數,"5,449.14",+,13.18,0.24,
臺灣ESG永續高股息等權重報酬指數,"6,851.21",+,20.04,0.29,
臺灣永續高息中小型報酬指數,"6,283.65",+,6.81,0.11,
特選臺灣高息優質成長報酬指數,"6,436.67",+,3.69,0.06,
特選臺灣高息動能報酬指數,"6,859.44",-,0.84,-0.01,
臺灣電子成長高息等權重報酬指數,"5,936.27",+,40.68,0.69,
特選臺灣優利成長報酬指數,"5,620.15",+,43.67,0.78,
臺灣價值高息報酬指數,"5,853.33",+,8.49,0.15,
特選臺灣IC設計動能報酬指數,"5,080.77",-,89.16,-1.72,
臺灣科技高股息報酬指數,"5,922.95",+,10.66,0.18,
臺灣趨勢動能高股息報酬指數,"6,013.78",+,29.64,0.50,
特選臺灣科技高息成長報酬指數,"5,754.75",-,16.77,-0.29,
特選臺灣AI優息動能報酬指數,"5,039.05",+,33.01,0.66,
臺灣優選AI 50報酬指數,"5,021.64",+,11.92,0.24,
報酬指數(臺灣指數公司),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
漲升股利150報酬指數,"14,916.44",+,14.95,0.10,
藍籌30報酬指數,"14,365.56",-,8.37,-0.06,
工業菁英30報酬指數,"15,476.96",-,6.17,-0.04,
低波動股利精選30報酬指數,"11,642.06",+,152.57,1.33,
中小型A級動能50報酬指數,"30,716.14",-,143.70,-0.47,
特選高息低波報酬指數,"15,784.42",+,26.97,0.17,
臺灣永續報酬指數,"15,748.46",+,79.42,0.51,
價值投資報酬指數,"11,814.96",+,122.30,1.05,
存股雙十等權重報酬指數,"13,240.90",-,25.86,-0.19,
特選大蘋果報酬指數,"14,659.87",-,49.11,-0.33,
中小型300報酬指數,"14,879.70",+,75.57,0.51,
臺灣500報酬指數,"13,997.29",+,58.98,0.42,
臺灣勞工權益報酬指數,"12,839.96",+,87.54,0.69,
微波高息精選20報酬指數,"10,948.99",+,51.95,0.48,
特選世代行動通訊報酬指數,"10,262.85",+,10.01,0.10,
智慧投資多因子30報酬指數,"10,085.14",-,9.80,-0.10,
特選大蘋果報酬正向兩倍指數,"39,963.64",-,268.65,-0.67,
特選大蘋果報酬反向一倍指數,"3,522.05",+,11.72,0.33,
特選價值成長報酬指數,"13,256.00",+,83.15,0.63,
臺灣上櫃永續報酬指數,"9,785.97",-,125.21,-1.26,
特選台股領航報酬指數,"13,591.48",+,53.03,0.39,
特選Smart多因子報酬指數,"10,419.36",+,19.00,0.18,
特選ESG高股息報酬指數,"8,859.99",+,42.72,0.48,
特選上櫃ESG成長報酬指數,"6,743.91",-,138.08,-2.01,
特選上櫃ESG電子菁英報酬指數,"6,878.47",-,149.53,-2.13,
臺灣優息存股報酬指數,"6,195.83",+,65.35,1.07,
特選上櫃ESG永續高股息報酬指數,"9,058.88",-,76.07,-0.83,
特選臺灣金融高股息存股報酬指數,"7,236.33",+,119.47,1.68,
特選臺灣產業龍頭存股等權重報酬指數,"7,552.76",+,30.76,0.41,
上櫃ESG 30報酬指數,"7,405.58",-,102.29,-1.36,
臺灣ESG低碳50報酬指數,"8,143.89",+,12.45,0.15,
臺灣創新板報酬指數,"6,838.16",+,52.14,0.77,
特選上櫃ESG龍頭報酬指數,"6,898.40",-,59.40,-0.85,
113年08月26日 大盤統計資訊,,,,,
成交統計,成交金額(元),成交股數(股),成交筆數,,
1.一般股票,"327,866,736,955","4,929,843,433","2,212,981",,
2.台灣存託憑證,"112,519,860","19,876,729","4,156",,
3.受益憑證,0,0,0,,
4.ETF,"21,315,439,114","1,193,800,877","302,063",,
5.受益證券,"6,265,844","454,071",81,,
6.變更交易股票,"22,528,517","1,533,824",855,,
7.認購(售)權證,"3,020,806,160","3,145,743,000","96,068",,
8.轉換公司債,0,0,0,,
9.附認股權特別股,0,0,0,,
10.附認股權公司債,0,0,0,,
11.認股權憑證,0,0,0,,
12.公司債,0,0,0,,
13.ETN,"7,588,480","775,000",147,,
14.創新板股票,"327,258,731","3,293,851","1,340",,
15.創新板-變更交易方法股票,0,0,0,,
證券合計(1+6+14+15),"328,216,524,203","4,934,671,108","2,215,176",,
總計(1~15),"352,679,143,661","9,295,320,785","2,617,691",,
漲跌證券數合計,,,,,
類型,整體市場,股票,,,
上漲(漲停),"6,905(38)",539(15),,,
下跌(跌停),"5,058(42)",397(1),,,
持平,904,62,,,
未成交,"22,262",0,,,
無比價,"4,008",18,,,
備註:,,,,,
外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。,,,,,
113年08月26日 每日收盤行情(全部(不含權證、牛熊證)),,,,,
備註:,,,,,
漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。,,,,,
當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。,,,,,
除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,,,,,
