指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"3,962.73",+,61.23,1.57,
臺灣中小型公司治理指數,"10,187.67",+,247.51,2.49,
臺灣IPO指數,"5,933.67",+,173.70,3.02,
智慧中立指數,"3,681.57",+,18.69,0.51,
臺灣5G指數,"11,681.89",+,219.21,1.91,
臺灣企業社會責任中小型指數,"11,676.20",+,176.99,1.54,
特選臺灣電動車代表指數,"9,757.62",+,224.51,2.36,
臺灣科技龍頭通訊指數,"10,245.52",+,199.37,1.98,
臺灣全市場指數,"7,993.09",+,130.23,1.66,
臺灣全市場半導體指數,"8,018.70",+,133.80,1.70,
臺灣智慧移動與電動車指數,"5,679.47",+,118.81,2.14,
特選小資高價30指數,"8,277.89",+,207.04,2.57,
特選臺灣綠能及電動車指數,"5,982.10",+,100.58,1.71,
特選臺灣智能車供應鏈聯盟指數,"7,392.88",+,147.20,2.03,
臺灣全市場半導體精選30指數,"6,267.40",+,103.10,1.67,
特選臺灣高股息30指數,"4,993.63",+,73.51,1.49,
臺灣友善環境指數,"7,101.18",+,109.82,1.57,
台灣永續價值指數,"6,450.60",+,98.94,1.56,
特選臺灣IC設計指數,"4,699.76",+,67.63,1.46,
特選臺灣環境永續高股息指數,"6,754.91",+,135.11,2.04,
臺灣友善環境50指數,"5,895.57",+,105.54,1.82,
特選臺灣IC設計產業代表指數,"6,022.63",+,86.63,1.46,
特選臺灣綠能指數,"4,991.45",+,66.98,1.36,
特選臺灣智慧50指數,"5,490.28",+,105.30,1.96,
臺灣晶圓製造指數,"6,173.05",+,100.11,1.65,
臺灣精選高息指數,"5,410.98",+,76.13,1.43,
臺灣多因子優選高股息30指數,"8,379.70",+,74.46,0.90,
特選臺灣優利高填息30指數,"7,170.46",+,74.45,1.05,
特選臺灣科技優息指數,"8,696.18",+,108.92,1.27,
臺灣半導體收益指數,"6,733.27",+,93.98,1.42,
臺灣優選成長高股息指數,"7,512.77",+,92.96,1.25,
特選臺灣ESG低碳高息40指數,"8,068.63",+,93.55,1.17,
臺灣優選多因子30指數,"8,585.00",+,109.30,1.29,
臺灣創新科技50指數,"7,806.68",+,151.39,1.98,
臺灣全市場新經濟產業指數,"4,777.67",+,59.09,1.25,
臺灣ESG永續高股息等權重指數,"6,009.99",+,64.15,1.08,
臺灣永續高息中小型指數,"5,432.76",+,59.21,1.10,
特選臺灣高息優質成長指數,"5,774.84",+,91.09,1.60,
特選臺灣高息動能指數,"6,490.71",+,92.63,1.45,
臺灣電子成長高息等權重指數,"5,792.49",+,96.54,1.69,
特選臺灣優利成長指數,"4,958.15",+,53.47,1.09,
臺灣價值高息指數,"5,478.88",+,80.45,1.49,
特選臺灣IC設計動能指數,"5,019.56",+,85.64,1.74,
臺灣科技高股息指數,"5,176.05",+,70.06,1.37,
臺灣趨勢動能高股息指數,"5,715.88",+,78.03,1.38,
特選臺灣科技高息成長指數,"5,152.37",+,63.41,1.25,
特選臺灣AI優息動能指數,"4,913.91",+,96.65,2.01,
臺灣優選AI 50指數,"4,845.95",+,107.86,2.28,
臺灣AI供應鏈聯盟指數,"5,486.70",+,129.63,2.42,
台灣旗艦動能50指數,"5,356.67",+,109.57,2.09,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"48,059.45",+,774.06,1.64,
金融類日報酬反向一倍指數,"3,457.61",-,28.53,-0.82,
漲升股利150指數,"9,912.86",+,160.85,1.65,
藍籌30指數,"11,394.61",+,206.37,1.84,
工業菁英30指數,"11,426.02",+,205.01,1.83,
低波動股利精選30指數,"8,448.84",+,29.94,0.36,
中小型A級動能50指數,"22,575.39",+,618.87,2.82,
特選高息低波指數,"10,120.89",+,70.42,0.70,
臺灣永續指數,"12,140.42",+,198.61,1.66,
價值投資指數,"7,963.09",+,131.52,1.68,
存股雙十等權重指數,"9,783.91",+,203.93,2.13,
特選大蘋果指數,"11,166.89",+,254.93,2.34,
中小型300指數,"11,433.19",+,176.16,1.56,
臺灣500指數,"11,537.35",+,188.71,1.66,
臺灣勞工權益指數,"9,812.11",+,167.20,1.73,
微波高息精選20指數,"8,668.59",+,28.84,0.33,
特選世代行動通訊指數,"9,890.34",+,154.17,1.58,
智慧投資多因子30指數,"7,590.08",+,78.66,1.05,
臺股期貨指數,"12,534.07",+,168.51,1.36,
特選價值成長指數,"9,861.79",+,168.44,1.74,
臺灣上櫃永續指數,"7,404.24",+,134.65,1.85,
特選台股領航指數,"11,798.08",+,233.67,2.02,
特選Smart多因子指數,"9,361.86",+,173.65,1.89,
特選ESG高股息指數,"7,011.82",+,124.65,1.81,
特選上櫃ESG成長指數,"5,187.26",+,84.22,1.65,
特選上櫃ESG電子菁英指數,"5,299.92",+,94.84,1.82,
臺灣優息存股指數,"5,372.99",+,56.48,1.06,
特選上櫃ESG永續高股息指數,"6,834.05",+,212.31,3.21,
特選臺灣金融高股息存股指數,"6,837.09",+,60.73,0.90,
特選臺灣產業龍頭存股等權重指數,"6,710.11",+,99.89,1.51,
上櫃ESG 30指數,"6,484.01",+,144.66,2.28,
臺灣ESG低碳50指數,"8,067.66",+,115.89,1.46,
臺灣創新板指數,"8,574.36",+,159.96,1.90,
特選上櫃ESG龍頭指數,"6,141.30",+,79.70,1.31,
漲升股利精選高息50指數,"5,687.68",+,81.12,1.45,
臺灣市值動能50指數,"5,105.55",+,107.58,2.15,
臺灣護城河概念優選50指數,"5,128.46",+,86.89,1.72,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"38,840.95",+,619.52,1.62,
發行量加權股價報酬指數,"51,215.38",+,812.89,1.61,
臺灣公司治理100報酬指數,"20,413.68",+,305.55,1.52,
臺灣50報酬指數,"43,983.94",+,676.01,1.56,
臺灣50權重上限30%報酬指數,"37,753.62",+,627.98,1.69,
臺灣中型100報酬指數,"39,475.10",+,681.47,1.76,
臺灣資訊科技股報酬指數,"82,542.20",+,"1,398.76",1.72,
臺灣發達報酬指數,"20,273.93",+,308.58,1.55,
臺灣高股息報酬指數,"27,980.85",+,387.34,1.40,
臺灣就業99報酬指數,"22,304.93",+,300.10,1.36,
臺灣高薪100報酬指數,"19,219.04",+,330.23,1.75,
未含金融電子報酬指數,"32,466.18",+,402.24,1.25,
小型股300報酬指數,"15,721.10",+,234.99,1.52,
水泥類報酬指數,317.61,+,0.09,0.03,
食品類報酬指數,"3,510.61",+,25.68,0.74,
塑膠類報酬指數,201.63,-,0.54,-0.27,
紡織纖維類報酬指數,"1,062.79",+,9.46,0.90,
電機機械類報酬指數,611.53,+,8.54,1.42,
電器電纜類報酬指數,143.63,+,1.31,0.92,
化學生技醫療類報酬指數,226.59,+,3.92,1.76,
化學類報酬指數,286.93,+,2.54,0.89,
生技醫療類報酬指數,114.00,+,2.49,2.23,
玻璃陶瓷類報酬指數,58.63,+,0.69,1.19,
造紙類報酬指數,453.11,+,1.71,0.38,
鋼鐵類報酬指數,218.07,-,0.22,-0.10,
橡膠類報酬指數,457.80,-,1.42,-0.31,
汽車類報酬指數,629.80,+,10.85,1.75,
電子工業類報酬指數,"2,574.01",+,46.14,1.83,
半導體類報酬指數,"1,258.00",+,18.06,1.46,
電腦及週邊設備類報酬指數,620.23,+,18.04,3.00,
光電類報酬指數,62.78,+,1.24,2.01,
通信網路類報酬指數,382.01,+,4.04,1.07,
電子零組件類報酬指數,455.03,+,13.35,3.02,
電子通路類報酬指數,643.24,+,6.88,1.08,
資訊服務類報酬指數,595.06,+,11.08,1.90,
其他電子類報酬指數,278.49,+,9.05,3.36,
建材營造類報酬指數,"1,158.67",+,8.19,0.71,
航運類報酬指數,385.80,+,12.35,3.31,
觀光餐旅類報酬指數,174.21,+,1.57,0.91,
金融保險類報酬指數,"3,910.87",+,31.74,0.82,
貿易百貨類報酬指數,456.22,+,3.43,0.76,
油電燃氣類報酬指數,85.72,+,1.92,2.29,
綠能環保類報酬指數,113.80,+,3.03,2.74,
數位雲端類報酬指數,66.28,-,0.16,-0.24,
運動休閒類報酬指數,102.90,+,1.17,1.15,
居家生活類報酬指數,138.43,+,1.42,1.04,
其他類報酬指數,580.81,+,5.01,0.87,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,523.81",+,69.90,1.57,
臺灣中小型公司治理報酬指數,"14,254.16",+,346.31,2.49,
臺灣IPO報酬指數,"7,224.29",+,211.49,3.02,
智慧中立報酬指數,"4,787.03",+,24.31,0.51,
加權指數掩護性臺指買權價外5%報酬指數,"10,056.26",+,145.48,1.47,
臺灣5G報酬指數,"14,210.04",+,266.65,1.91,
臺灣企業社會責任中小型報酬指數,"14,740.40",+,223.44,1.54,
特選臺灣電動車代表報酬指數,"11,656.96",+,268.21,2.36,
臺灣科技龍頭通訊報酬指數,"12,009.07",+,233.69,1.98,
臺灣全市場報酬指數,"9,158.64",+,149.24,1.66,
臺灣全市場半導體報酬指數,"9,361.21",+,156.20,1.70,
臺灣智慧移動與電動車報酬指數,"6,635.55",+,138.82,2.14,
特選小資高價30報酬指數,"9,380.95",+,234.63,2.57,
特選臺灣綠能及電動車報酬指數,"6,943.43",+,116.74,1.71,
特選臺灣智能車供應鏈聯盟報酬指數,"8,535.09",+,169.95,2.03,
臺灣全市場半導體精選30報酬指數,"7,183.53",+,118.17,1.67,
特選臺灣高股息30報酬指數,"6,854.89",+,100.91,1.49,
臺灣友善環境報酬指數,"8,106.16",+,125.36,1.57,
台灣永續價值報酬指數,"7,148.65",+,109.65,1.56,
特選臺灣IC設計報酬指數,"5,528.95",+,79.55,1.46,
特選臺灣環境永續高股息報酬指數,"9,148.72",+,182.99,2.04,
臺灣友善環境50報酬指數,"6,740.49",+,120.67,1.82,
特選臺灣IC設計產業代表報酬指數,"7,096.57",+,102.09,1.46,
特選臺灣綠能報酬指數,"5,565.36",+,74.68,1.36,
特選臺灣智慧50報酬指數,"6,362.62",+,122.03,1.96,
臺灣晶圓製造報酬指數,"7,033.14",+,114.06,1.65,
臺灣精選高息報酬指數,"7,389.88",+,103.98,1.43,
臺灣多因子優選高股息30報酬指數,"10,055.30",+,89.35,0.90,
特選臺灣優利高填息30報酬指數,"8,922.46",+,92.64,1.05,
特選臺灣科技優息報酬指數,"9,706.48",+,121.58,1.27,
臺灣半導體收益報酬指數,"7,446.82",+,103.94,1.42,
臺灣優選成長高股息報酬指數,"8,292.85",+,102.61,1.25,
特選臺灣ESG低碳高息40報酬指數,"8,944.60",+,103.70,1.17,
臺灣優選多因子30報酬指數,"9,155.41",+,116.57,1.29,
臺灣創新科技50報酬指數,"8,380.76",+,162.53,1.98,
臺灣全市場新經濟產業報酬指數,"5,090.48",+,62.96,1.25,
臺灣ESG永續高股息等權重報酬指數,"6,529.54",+,69.70,1.08,
臺灣永續高息中小型報酬指數,"5,779.23",+,62.99,1.10,
特選臺灣高息優質成長報酬指數,"6,070.97",+,95.77,1.60,
特選臺灣高息動能報酬指數,"6,778.96",+,96.74,1.45,
臺灣電子成長高息等權重報酬指數,"6,060.56",+,101.00,1.69,
特選臺灣優利成長報酬指數,"5,212.34",+,56.21,1.09,
臺灣價值高息報酬指數,"5,738.62",+,84.27,1.49,
特選臺灣IC設計動能報酬指數,"5,144.56",+,87.77,1.74,
臺灣科技高股息報酬指數,"5,444.25",+,73.69,1.37,
臺灣趨勢動能高股息報酬指數,"5,993.40",+,81.82,1.38,
特選臺灣科技高息成長報酬指數,"5,409.82",+,66.58,1.25,
特選臺灣AI優息動能報酬指數,"5,065.99",+,99.64,2.01,
臺灣優選AI 50報酬指數,"4,992.71",+,111.12,2.28,
臺灣AI供應鏈聯盟報酬指數,"5,495.82",+,129.84,2.42,
台灣旗艦動能50報酬指數,"5,387.94",+,110.21,2.09,
報酬指數(臺灣指數公司),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
漲升股利150報酬指數,"14,672.89",+,238.09,1.65,
藍籌30報酬指數,"15,594.93",+,282.43,1.84,
工業菁英30報酬指數,"15,830.52",+,284.03,1.83,
低波動股利精選30報酬指數,"11,773.50",+,41.72,0.36,
中小型A級動能50報酬指數,"28,305.34",+,775.94,2.82,
特選高息低波報酬指數,"15,462.02",+,107.58,0.70,
臺灣永續報酬指數,"16,583.54",+,271.31,1.66,
價值投資報酬指數,"11,584.23",+,191.32,1.68,
存股雙十等權重報酬指數,"13,702.49",+,285.61,2.13,
特選大蘋果報酬指數,"14,435.66",+,329.56,2.34,
中小型300報酬指數,"14,221.49",+,219.12,1.56,
臺灣500報酬指數,"14,374.39",+,235.12,1.66,
臺灣勞工權益報酬指數,"13,109.10",+,223.39,1.73,
微波高息精選20報酬指數,"11,047.50",+,36.76,0.33,
特選世代行動通訊報酬指數,"12,050.22",+,187.83,1.58,
智慧投資多因子30報酬指數,"9,833.15",+,101.91,1.05,
特選大蘋果報酬正向兩倍指數,"37,783.42",+,"1,686.65",4.67,
特選大蘋果報酬反向一倍指數,"3,490.32",-,83.49,-2.34,
特選價值成長報酬指數,"13,215.19",+,225.72,1.74,
臺灣上櫃永續報酬指數,"8,907.63",+,162.40,1.86,
特選台股領航報酬指數,"14,726.56",+,291.67,2.02,
特選Smart多因子報酬指數,"11,074.80",+,205.42,1.89,
特選ESG高股息報酬指數,"9,152.16",+,162.70,1.81,
特選上櫃ESG成長報酬指數,"5,853.71",+,95.04,1.65,
特選上櫃ESG電子菁英報酬指數,"6,056.30",+,108.38,1.82,
臺灣優息存股報酬指數,"6,348.92",+,66.74,1.06,
特選上櫃ESG永續高股息報酬指數,"7,760.09",+,241.08,3.21,
特選臺灣金融高股息存股報酬指數,"7,528.72",+,66.87,0.90,
特選臺灣產業龍頭存股等權重報酬指數,"7,345.07",+,109.35,1.51,
上櫃ESG 30報酬指數,"6,968.86",+,155.47,2.28,
臺灣ESG低碳50報酬指數,"8,690.19",+,124.83,1.46,
臺灣創新板報酬指數,"8,675.01",+,161.84,1.90,
特選上櫃ESG龍頭報酬指數,"6,360.86",+,82.56,1.32,
漲升股利精選高息50報酬指數,"6,011.37",+,85.73,1.45,
臺灣市值動能50報酬指數,"5,125.48",+,108.00,2.15,
臺灣護城河概念優選50報酬指數,"5,136.73",+,87.03,1.72,
114年02月05日 大盤統計資訊,,,,,
成交統計,成交金額(元),成交股數(股),成交筆數,,
1.一般股票,"330,990,743,367","2,523,105,235","1,779,255",,
2.台灣存託憑證,"256,366,623","33,725,925","7,237",,
3.受益憑證,0,0,0,,
4.ETF,"25,041,362,919","1,092,882,864","311,568",,
5.受益證券,"77,122,912","7,584,412",62,,
6.變更交易股票,"5,836,668","939,822",778,,
7.認購(售)權證,"2,262,289,320","2,324,321,000","73,402",,
8.轉換公司債,0,0,0,,
9.附認股權特別股,0,0,0,,
10.附認股權公司債,0,0,0,,
11.認股權憑證,0,0,0,,
12.公司債,0,0,0,,
13.ETN,"4,386,920","399,000",101,,
14.創新板股票,"131,571,144","1,620,522","1,192",,
15.創新板-變更交易方法股票,0,0,0,,
證券合計(1+6+14+15),"331,128,151,179","2,525,665,579","1,781,225",,
總計(1~15),"358,769,679,873","5,984,578,780","2,173,595",,
漲跌證券數合計,,,,,
類型,整體市場,股票,,,
上漲(漲停),"8,669(55)",845(17),,,
下跌(跌停),"2,655(51)",110(0),,,
持平,628,75,,,
未成交,"19,647",0,,,
無比價,"3,601",3,,,
備註:,,,,,
外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。,,,,,
114年02月05日 每日收盤行情(全部(不含權證、牛熊證)),,,,,
備註:,,,,,
漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。,,,,,
當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。,,,,,
除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,,,,,
