指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
特選臺灣IC設計動能指數,"4,764.95",-,73.37,-1.52,
臺灣科技高股息指數,"5,349.04",-,10.86,-0.20,
臺灣趨勢動能高股息指數,"5,883.76",-,9.67,-0.16,
特選臺灣科技高息成長指數,"5,425.11",-,5.38,-0.10,
特選臺灣AI優息動能指數,"4,891.50",-,21.62,-0.44,
臺灣優選AI 50指數,"4,843.61",-,29.43,-0.60,
臺灣AI供應鏈聯盟指數,"5,359.60",-,44.17,-0.82,
台灣旗艦動能50指數,"5,286.62",-,50.66,-0.95,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"49,077.14",+,33.33,0.07,
金融類日報酬反向一倍指數,"3,418.24",-,1.16,-0.03,
漲升股利150指數,"9,953.41",-,46.13,-0.46,
藍籌30指數,"10,806.07",-,125.37,-1.15,
工業菁英30指數,"11,224.87",-,29.54,-0.26,
低波動股利精選30指數,"8,718.65",+,17.72,0.20,
中小型A級動能50指數,"21,646.45",-,370.47,-1.68,
特選高息低波指數,"10,327.32",-,16.71,-0.16,
臺灣永續指數,"11,787.97",-,68.06,-0.57,
價值投資指數,"8,240.20",-,11.01,-0.13,
存股雙十等權重指數,"10,010.54",-,71.60,-0.71,
特選大蘋果指數,"10,855.55",-,44.13,-0.40,
中小型300指數,"11,677.02",-,53.42,-0.46,
臺灣500指數,"11,335.72",-,57.53,-0.50,
臺灣勞工權益指數,"9,866.58",-,90.85,-0.91,
微波高息精選20指數,"8,829.27",+,3.64,0.04,
特選世代行動通訊指數,"9,467.99",-,195.74,-2.03,
智慧投資多因子30指數,"7,841.54",-,0.77,-0.01,
臺股期貨指數,"12,152.36",-,40.06,-0.33,
特選價值成長指數,"10,408.44",+,8.80,0.08,
臺灣上櫃永續指數,"7,516.74",-,142.12,-1.86,
特選台股領航指數,"11,348.92",-,135.35,-1.18,
特選Smart多因子指數,"9,152.61",-,50.34,-0.55,
特選ESG高股息指數,"7,068.16",-,95.16,-1.33,
特選上櫃ESG成長指數,"5,221.89",-,130.86,-2.44,
特選上櫃ESG電子菁英指數,"5,335.65",-,125.56,-2.30,
臺灣優息存股指數,"5,532.60",-,14.08,-0.25,
特選上櫃ESG永續高股息指數,"7,230.91",-,14.87,-0.21,
特選臺灣金融高股息存股指數,"6,859.91",+,5.82,0.08,
特選臺灣產業龍頭存股等權重指數,"6,795.22",-,11.37,-0.17,
上櫃ESG 30指數,"6,592.20",-,79.29,-1.19,
臺灣ESG低碳50指數,"7,781.58",-,56.09,-0.72,
臺灣創新板指數,"9,044.62",-,15.72,-0.17,
特選上櫃ESG龍頭指數,"6,350.65",-,72.59,-1.13,
漲升股利精選高息50指數,"5,795.03",-,33.99,-0.58,
臺灣市值動能50指數,"4,928.40",-,30.78,-0.62,
臺灣護城河概念優選50指數,"4,923.46",-,34.61,-0.70,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"37,821.51",-,204.47,-0.54,
發行量加權股價報酬指數,"49,662.16",-,258.52,-0.52,
臺灣公司治理100報酬指數,"19,382.06",-,114.73,-0.59,
臺灣50報酬指數,"41,319.47",-,262.42,-0.63,
臺灣50權重上限30%報酬指數,"36,503.23",-,216.51,-0.59,
臺灣中型100報酬指數,"40,340.20",-,244.61,-0.60,
臺灣資訊科技股報酬指數,"76,564.82",-,657.84,-0.85,
臺灣發達報酬指數,"20,800.29",-,7.87,-0.04,
臺灣高股息報酬指數,"28,644.76",-,151.14,-0.52,
臺灣就業99報酬指數,"22,347.29",-,39.27,-0.18,
臺灣高薪100報酬指數,"19,338.91",-,86.41,-0.44,
未含金融電子報酬指數,"34,283.18",+,51.74,0.15,
小型股300報酬指數,"16,211.63",-,45.07,-0.28,
水泥類報酬指數,347.21,+,1.69,0.49,
食品類報酬指數,"3,637.41",+,53.53,1.49,
塑膠類報酬指數,226.63,+,3.27,1.46,
紡織纖維類報酬指數,"1,099.50",-,4.91,-0.44,
電機機械類報酬指數,632.72,+,2.29,0.36,
電器電纜類報酬指數,158.93,+,0.81,0.51,
化學生技醫療類報酬指數,233.45,-,2.06,-0.87,
化學類報酬指數,318.22,-,0.35,-0.11,
生技醫療類報酬指數,112.69,-,1.51,-1.32,
玻璃陶瓷類報酬指數,63.15,+,3.29,5.50,
造紙類報酬指數,469.28,+,5.37,1.16,
鋼鐵類報酬指數,262.70,+,1.69,0.65,
橡膠類報酬指數,459.69,-,3.78,-0.82,
汽車類報酬指數,633.11,+,1.66,0.26,
電子工業類報酬指數,"2,422.99",-,19.47,-0.80,
半導體類報酬指數,"1,150.78",-,11.07,-0.95,
電腦及週邊設備類報酬指數,628.99,-,2.72,-0.43,
光電類報酬指數,63.11,-,0.63,-0.99,
通信網路類報酬指數,376.69,-,2.23,-0.59,
電子零組件類報酬指數,447.67,-,2.95,-0.65,
電子通路類報酬指數,630.48,-,6.19,-0.97,
資訊服務類報酬指數,584.11,-,6.18,-1.05,
其他電子類報酬指數,278.70,-,0.09,-0.03,
建材營造類報酬指數,"1,209.97",+,0.74,0.06,
航運類報酬指數,412.84,-,2.16,-0.52,
觀光餐旅類報酬指數,180.40,-,0.43,-0.24,
金融保險類報酬指數,"3,953.35",+,1.33,0.03,
貿易百貨類報酬指數,465.97,-,0.40,-0.09,
油電燃氣類報酬指數,96.64,+,2.33,2.47,
綠能環保類報酬指數,115.91,+,0.31,0.27,
數位雲端類報酬指數,69.27,-,0.11,-0.16,
運動休閒類報酬指數,104.66,-,0.60,-0.57,
居家生活類報酬指數,136.60,-,1.53,-1.11,
其他類報酬指數,600.98,-,1.66,-0.28,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,439.31",-,12.39,-0.28,
臺灣中小型公司治理報酬指數,"14,197.16",-,112.98,-0.79,
臺灣IPO報酬指數,"7,392.73",-,163.31,-2.16,
智慧中立報酬指數,"4,994.11",+,5.02,0.10,
加權指數掩護性臺指買權價外5%報酬指數,"9,819.88",-,50.55,-0.51,
臺灣5G報酬指數,"13,630.02",-,179.17,-1.30,
臺灣企業社會責任中小型報酬指數,"15,065.24",-,103.80,-0.68,
特選臺灣電動車代表報酬指數,"11,706.87",-,9.67,-0.08,
臺灣科技龍頭通訊報酬指數,"11,532.21",-,107.57,-0.92,
臺灣全市場報酬指數,"8,936.34",-,51.31,-0.57,
臺灣全市場半導體報酬指數,"8,971.88",-,116.93,-1.29,
臺灣智慧移動與電動車報酬指數,"6,542.34",-,43.50,-0.66,
特選小資高價30報酬指數,"8,816.20",-,108.29,-1.21,
特選臺灣綠能及電動車報酬指數,"6,961.61",-,25.14,-0.36,
特選臺灣智能車供應鏈聯盟報酬指數,"8,167.15",-,83.34,-1.01,
臺灣全市場半導體精選30報酬指數,"6,889.29",-,91.94,-1.32,
特選臺灣高股息30報酬指數,"7,075.76",-,29.58,-0.42,
臺灣友善環境報酬指數,"7,917.23",-,41.90,-0.53,
台灣永續價值報酬指數,"6,984.37",-,20.80,-0.30,
特選臺灣IC設計報酬指數,"5,275.34",-,82.66,-1.54,
特選臺灣環境永續高股息報酬指數,"9,653.03",-,42.06,-0.43,
臺灣友善環境50報酬指數,"6,548.77",-,47.46,-0.72,
特選臺灣IC設計產業代表報酬指數,"6,760.69",-,117.91,-1.71,
特選臺灣綠能報酬指數,"5,783.21",-,3.04,-0.05,
特選臺灣智慧50報酬指數,"6,153.53",-,64.97,-1.04,
臺灣晶圓製造報酬指數,"6,870.21",-,68.95,-0.99,
臺灣精選高息報酬指數,"7,688.80",-,26.66,-0.35,
臺灣多因子優選高股息30報酬指數,"10,252.57",-,26.45,-0.26,
特選臺灣優利高填息30報酬指數,"9,271.91",-,11.22,-0.12,
特選臺灣科技優息報酬指數,"9,794.66",-,77.16,-0.78,
臺灣半導體收益報酬指數,"7,490.28",-,47.75,-0.63,
臺灣優選成長高股息報酬指數,"8,537.32",-,53.91,-0.63,
特選臺灣ESG低碳高息40報酬指數,"9,118.45",-,41.60,-0.45,
臺灣優選多因子30報酬指數,"9,389.44",+,19.37,0.21,
臺灣創新科技50報酬指數,"7,929.68",-,101.77,-1.27,
臺灣全市場新經濟產業報酬指數,"5,220.59",-,11.50,-0.22,
臺灣ESG永續高股息等權重報酬指數,"6,832.71",-,26.12,-0.38,
臺灣永續高息中小型報酬指數,"6,086.28",+,1.82,0.03,
特選臺灣高息優質成長報酬指數,"6,451.76",-,28.42,-0.44,
特選臺灣高息動能報酬指數,"6,975.31",+,6.46,0.09,
臺灣電子成長高息等權重報酬指數,"6,200.68",-,46.14,-0.74,
特選臺灣優利成長報酬指數,"5,480.42",-,8.32,-0.15,
臺灣價值高息報酬指數,"5,865.22",-,30.80,-0.52,
特選臺灣IC設計動能報酬指數,"4,884.84",-,75.21,-1.52,
臺灣科技高股息報酬指數,"5,626.20",-,11.43,-0.20,
臺灣趨勢動能高股息報酬指數,"6,169.43",-,10.14,-0.16,
特選臺灣科技高息成長報酬指數,"5,696.19",-,5.65,-0.10,
特選臺灣AI優息動能報酬指數,"5,044.52",-,22.30,-0.44,
臺灣優選AI 50報酬指數,"4,990.30",-,30.32,-0.60,
臺灣AI供應鏈聯盟報酬指數,"5,368.51",-,44.24,-0.82,
台灣旗艦動能50報酬指數,"5,317.48",-,50.96,-0.95,
報酬指數(臺灣指數公司),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
漲升股利150報酬指數,"14,732.91",-,68.28,-0.46,
藍籌30報酬指數,"14,789.45",-,171.58,-1.15,
工業菁英30報酬指數,"15,551.83",-,40.94,-0.26,
低波動股利精選30報酬指數,"12,149.49",+,24.70,0.20,
中小型A級動能50報酬指數,"27,140.62",-,464.51,-1.68,
特選高息低波報酬指數,"15,777.39",-,25.53,-0.16,
臺灣永續報酬指數,"16,102.09",-,92.97,-0.57,
價值投資報酬指數,"11,987.36",-,16.01,-0.13,
存股雙十等權重報酬指數,"14,019.89",-,100.28,-0.71,
特選大蘋果報酬指數,"14,033.17",-,57.05,-0.40,
中小型300報酬指數,"14,524.78",-,66.45,-0.46,
臺灣500報酬指數,"14,123.17",-,71.68,-0.50,
臺灣勞工權益報酬指數,"13,181.87",-,121.37,-0.91,
微波高息精選20報酬指數,"11,252.27",+,4.64,0.04,
特選世代行動通訊報酬指數,"11,535.64",-,238.48,-2.03,
智慧投資多因子30報酬指數,"10,158.92",-,1.00,-0.01,
特選大蘋果報酬正向兩倍指數,"35,605.31",-,290.68,-0.81,
特選大蘋果報酬反向一倍指數,"3,580.47",+,14.44,0.40,
特選價值成長報酬指數,"13,947.73",+,11.79,0.08,
臺灣上櫃永續報酬指數,"9,043.28",-,170.98,-1.86,
特選台股領航報酬指數,"14,165.91",-,168.96,-1.18,
特選Smart多因子報酬指數,"10,827.26",-,59.55,-0.55,
特選ESG高股息報酬指數,"9,225.71",-,124.21,-1.33,
特選上櫃ESG成長報酬指數,"5,892.79",-,147.68,-2.44,
特選上櫃ESG電子菁英報酬指數,"6,097.13",-,143.47,-2.30,
臺灣優息存股報酬指數,"6,537.52",-,16.63,-0.25,
特選上櫃ESG永續高股息報酬指數,"8,210.72",-,16.89,-0.21,
特選臺灣金融高股息存股報酬指數,"7,553.85",+,6.41,0.08,
特選臺灣產業龍頭存股等權重報酬指數,"7,438.23",-,12.45,-0.17,
上櫃ESG 30報酬指數,"7,085.15",-,85.21,-1.19,
臺灣ESG低碳50報酬指數,"8,382.03",-,60.41,-0.72,
臺灣創新板報酬指數,"9,150.79",-,15.90,-0.17,
特選上櫃ESG龍頭報酬指數,"6,577.69",-,75.18,-1.13,
漲升股利精選高息50報酬指數,"6,124.83",-,35.93,-0.58,
臺灣市值動能50報酬指數,"4,947.64",-,30.90,-0.62,
臺灣護城河概念優選50報酬指數,"4,931.41",-,34.66,-0.70,
114年03月10日 大盤統計資訊,,,,,
成交統計,成交金額(元),成交股數(股),成交筆數,,
1.一般股票,"320,258,294,991","3,125,812,309","2,153,377",,
2.台灣存託憑證,"93,524,968","12,658,615","3,931",,
3.受益憑證,0,0,0,,
4.ETF,"32,433,465,639","1,414,018,900","528,299",,
5.受益證券,"214,097,475","20,931,690",166,,
6.變更交易股票,"14,462,869","1,619,428","2,019",,
7.認購(售)權證,"1,640,247,870","1,768,238,000","57,989",,
8.轉換公司債,0,0,0,,
9.附認股權特別股,0,0,0,,
10.附認股權公司債,0,0,0,,
11.認股權憑證,0,0,0,,
12.公司債,0,0,0,,
13.ETN,"2,883,330","265,000",96,,
14.創新板股票,"305,090,122","2,455,440","3,241",,
15.創新板-變更交易方法股票,0,0,0,,
證券合計(1+6+14+15),"320,577,847,982","3,129,887,177","2,158,637",,
總計(1~15),"354,962,067,264","6,345,999,382","2,749,118",,
漲跌證券數合計,,,,,
類型,整體市場,股票,,,
上漲(漲停),"3,773(12)",380(9),,,
下跌(跌停),"6,822(58)",554(1),,,
持平,817,93,,,
未成交,"21,346",5,,,
無比價,"2,868",4,,,
備註:,,,,,
外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。,,,,,
114年03月10日 每日收盤行情(全部(不含權證、牛熊證)),,,,,
備註:,,,,,
漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。,,,,,
當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。,,,,,
除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,,,,,
