指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣趨勢動能高股息指數,"5,714.47",+,32.12,0.57,
特選臺灣科技高息成長指數,"5,158.29",+,5.11,0.10,
特選臺灣AI優息動能指數,"4,919.39",+,26.43,0.54,
臺灣優選AI 50指數,"4,932.08",+,21.30,0.43,
臺灣AI供應鏈聯盟指數,"5,674.49",+,51.36,0.91,
台灣旗艦動能50指數,"5,356.08",+,52.78,1.00,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"48,080.30",+,459.98,0.97,
金融類日報酬反向一倍指數,"3,457.45",-,16.78,-0.48,
漲升股利150指數,"10,022.60",+,70.93,0.71,
藍籌30指數,"11,468.37",+,91.10,0.80,
工業菁英30指數,"11,550.32",+,18.76,0.16,
低波動股利精選30指數,"8,399.87",+,10.02,0.12,
中小型A級動能50指數,"22,861.74",+,199.00,0.88,
特選高息低波指數,"10,038.46",+,16.38,0.16,
臺灣永續指數,"12,327.54",+,98.30,0.80,
價值投資指數,"7,799.81",+,20.47,0.26,
存股雙十等權重指數,"9,808.31",+,72.89,0.75,
特選大蘋果指數,"11,704.31",+,143.93,1.25,
中小型300指數,"11,568.46",+,103.75,0.90,
臺灣500指數,"11,714.53",+,104.18,0.90,
臺灣勞工權益指數,"9,755.56",+,34.57,0.36,
微波高息精選20指數,"8,593.19",+,28.35,0.33,
特選世代行動通訊指數,"9,598.23",+,130.84,1.38,
智慧投資多因子30指數,"7,541.70",+,36.90,0.49,
臺股期貨指數,"12,840.20",+,180.43,1.43,
特選價值成長指數,"9,925.81",+,117.47,1.20,
臺灣上櫃永續指數,"7,535.61",+,58.16,0.78,
特選台股領航指數,"11,994.92",+,105.99,0.89,
特選Smart多因子指數,"9,542.85",+,105.16,1.11,
特選ESG高股息指數,"6,896.10",-,27.62,-0.40,
特選上櫃ESG成長指數,"5,318.28",-,3.21,-0.06,
特選上櫃ESG電子菁英指數,"5,458.81",-,4.37,-0.08,
臺灣優息存股指數,"5,361.58",+,38.04,0.71,
特選上櫃ESG永續高股息指數,"7,095.35",+,28.08,0.40,
特選臺灣金融高股息存股指數,"6,840.24",+,30.10,0.44,
特選臺灣產業龍頭存股等權重指數,"6,707.98",+,50.41,0.76,
上櫃ESG 30指數,"6,653.24",+,42.51,0.64,
臺灣ESG低碳50指數,"8,155.60",+,46.19,0.57,
臺灣創新板指數,"8,571.73",-,7.13,-0.08,
特選上櫃ESG龍頭指數,"6,257.52",+,24.41,0.39,
漲升股利精選高息50指數,"5,691.12",+,34.69,0.61,
臺灣市值動能50指數,"5,220.58",+,57.72,1.12,
臺灣護城河概念優選50指數,"5,218.19",+,42.76,0.83,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"39,435.96",+,371.48,0.95,
發行量加權股價報酬指數,"52,019.89",+,498.41,0.97,
臺灣公司治理100報酬指數,"20,803.89",+,203.41,0.99,
臺灣50報酬指數,"44,771.94",+,446.97,1.01,
臺灣50權重上限30%報酬指數,"38,311.55",+,297.49,0.78,
臺灣中型100報酬指數,"40,193.96",+,408.17,1.03,
臺灣資訊科技股報酬指數,"84,235.35",+,883.43,1.06,
臺灣發達報酬指數,"20,672.58",+,252.76,1.24,
臺灣高股息報酬指數,"28,071.68",+,129.83,0.46,
臺灣就業99報酬指數,"22,605.30",+,177.21,0.79,
臺灣高薪100報酬指數,"19,360.26",+,150.71,0.78,
未含金融電子報酬指數,"32,653.44",+,250.97,0.77,
小型股300報酬指數,"15,758.10",+,130.99,0.84,
水泥類報酬指數,322.64,+,0.41,0.13,
食品類報酬指數,"3,453.84",+,6.67,0.19,
塑膠類報酬指數,212.86,+,2.07,0.98,
紡織纖維類報酬指數,"1,054.14",+,5.69,0.54,
電機機械類報酬指數,619.16,+,11.33,1.86,
電器電纜類報酬指數,146.56,+,1.58,1.09,
化學生技醫療類報酬指數,223.75,+,0.05,0.02,
化學類報酬指數,288.34,+,1.30,0.45,
生技醫療類報酬指數,111.51,-,0.24,-0.21,
玻璃陶瓷類報酬指數,59.23,-,0.02,-0.03,
造紙類報酬指數,458.03,+,1.42,0.31,
鋼鐵類報酬指數,217.61,+,0.99,0.46,
橡膠類報酬指數,457.48,+,2.08,0.46,
汽車類報酬指數,627.16,+,4.67,0.75,
電子工業類報酬指數,"2,626.98",+,28.26,1.09,
半導體類報酬指數,"1,280.11",+,13.99,1.10,
電腦及週邊設備類報酬指數,635.84,+,3.35,0.53,
光電類報酬指數,62.47,+,0.17,0.27,
通信網路類報酬指數,379.24,+,3.63,0.97,
電子零組件類報酬指數,474.79,+,9.36,2.01,
電子通路類報酬指數,655.02,+,5.35,0.82,
資訊服務類報酬指數,548.83,+,10.43,1.94,
其他電子類報酬指數,293.37,+,2.88,0.99,
建材營造類報酬指數,"1,147.04",+,6.36,0.56,
航運類報酬指數,389.22,+,4.92,1.28,
觀光餐旅類報酬指數,175.99,+,1.40,0.80,
金融保險類報酬指數,"3,911.49",+,18.79,0.48,
貿易百貨類報酬指數,460.33,-,0.89,-0.19,
油電燃氣類報酬指數,90.71,+,0.43,0.48,
綠能環保類報酬指數,111.68,+,1.56,1.42,
數位雲端類報酬指數,65.03,-,0.22,-0.34,
運動休閒類報酬指數,106.19,+,3.01,2.92,
居家生活類報酬指數,136.24,-,3.46,-2.48,
其他類報酬指數,580.09,+,3.30,0.57,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,451.16",+,6.26,0.14,
臺灣中小型公司治理報酬指數,"14,433.54",+,120.15,0.84,
臺灣IPO報酬指數,"7,212.16",+,94.62,1.33,
智慧中立報酬指數,"4,709.89",-,3.98,-0.08,
加權指數掩護性臺指買權價外5%報酬指數,"10,049.65",+,21.11,0.21,
臺灣5G報酬指數,"14,439.60",+,122.72,0.86,
臺灣企業社會責任中小型報酬指數,"14,730.81",+,158.16,1.09,
特選臺灣電動車代表報酬指數,"12,098.10",+,202.57,1.70,
臺灣5G+通訊報酬指數,"12,310.20",+,95.66,0.78,
臺灣全市場報酬指數,"9,293.36",+,85.62,0.93,
臺灣全市場半導體報酬指數,"9,421.56",+,41.96,0.45,
臺灣智慧移動與電動車報酬指數,"6,848.98",+,30.43,0.45,
特選小資高價30報酬指數,"9,625.08",+,112.01,1.18,
特選臺灣綠能及電動車報酬指數,"7,125.60",+,84.38,1.20,
特選臺灣智能車供應鏈聯盟報酬指數,"8,726.59",+,78.44,0.91,
臺灣全市場半導體精選30報酬指數,"7,250.25",+,25.72,0.36,
特選臺灣高股息30報酬指數,"6,851.52",+,31.62,0.46,
臺灣友善環境報酬指數,"8,199.42",+,75.25,0.93,
台灣永續價值報酬指數,"7,275.74",+,61.71,0.86,
特選臺灣IC設計報酬指數,"5,412.51",-,9.26,-0.17,
特選臺灣環境永續高股息報酬指數,"9,151.03",+,85.32,0.94,
臺灣友善環境50報酬指數,"6,864.18",+,55.25,0.81,
特選臺灣IC設計產業代表報酬指數,"6,971.95",-,13.51,-0.19,
特選臺灣綠能報酬指數,"5,752.04",+,147.43,2.63,
特選臺灣智慧50報酬指數,"6,396.04",+,60.26,0.95,
臺灣晶圓製造報酬指數,"7,095.95",-,19.04,-0.27,
臺灣精選高息報酬指數,"7,400.29",-,12.49,-0.17,
臺灣多因子優選高股息30報酬指數,"10,016.56",+,4.84,0.05,
特選臺灣優利高填息30報酬指數,"8,951.06",+,12.15,0.14,
特選臺灣科技優息報酬指數,"9,744.81",+,23.14,0.24,
臺灣半導體收益報酬指數,"7,490.43",+,23.52,0.31,
臺灣優選成長高股息報酬指數,"8,253.10",+,52.42,0.64,
特選臺灣ESG低碳高息40報酬指數,"8,996.80",+,35.31,0.39,
臺灣優選多因子30報酬指數,"9,193.90",+,15.43,0.17,
臺灣創新科技50報酬指數,"8,567.13",+,74.21,0.87,
臺灣全市場新經濟產業報酬指數,"5,115.98",+,54.42,1.08,
臺灣ESG永續高股息等權重報酬指數,"6,556.20",+,65.42,1.01,
臺灣永續高息中小型報酬指數,"5,824.72",+,50.31,0.87,
特選臺灣高息優質成長報酬指數,"6,083.83",+,64.08,1.06,
特選臺灣高息動能報酬指數,"6,822.93",+,49.24,0.73,
臺灣電子成長高息等權重報酬指數,"6,101.15",+,50.57,0.84,
特選臺灣優利成長報酬指數,"5,289.28",+,47.12,0.90,
臺灣價值高息報酬指數,"5,741.36",+,41.33,0.73,
特選臺灣IC設計動能報酬指數,"5,100.67",+,21.75,0.43,
臺灣科技高股息報酬指數,"5,390.57",+,53.99,1.01,
臺灣趨勢動能高股息報酬指數,"5,991.93",+,33.69,0.57,
特選臺灣科技高息成長報酬指數,"5,416.03",+,5.36,0.10,
特選臺灣AI優息動能報酬指數,"5,071.64",+,27.25,0.54,
臺灣優選AI 50報酬指數,"5,081.45",+,21.94,0.43,
臺灣AI供應鏈聯盟報酬指數,"5,683.93",+,51.45,0.91,
台灣旗艦動能50報酬指數,"5,387.35",+,53.10,1.00,
報酬指數(臺灣指數公司),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
漲升股利150報酬指數,"14,835.32",+,104.99,0.71,
藍籌30報酬指數,"15,695.89",+,124.68,0.80,
工業菁英30報酬指數,"16,002.74",+,26.00,0.16,
低波動股利精選30報酬指數,"11,705.26",+,13.97,0.12,
中小型A級動能50報酬指數,"28,664.38",+,249.52,0.88,
特選高息低波報酬指數,"15,336.08",+,25.01,0.16,
臺灣永續報酬指數,"16,839.13",+,134.27,0.80,
價值投資報酬指數,"11,346.70",+,29.77,0.26,
存股雙十等權重報酬指數,"13,736.67",+,102.09,0.75,
特選大蘋果報酬指數,"15,130.38",+,186.06,1.25,
中小型300報酬指數,"14,389.74",+,129.05,0.90,
臺灣500報酬指數,"14,595.14",+,129.80,0.90,
臺灣勞工權益報酬指數,"13,033.55",+,46.20,0.36,
微波高息精選20報酬指數,"10,951.40",+,36.13,0.33,
特選世代行動通訊報酬指數,"11,694.32",+,159.40,1.38,
智慧投資多因子30報酬指數,"9,770.47",+,47.81,0.49,
特選大蘋果報酬正向兩倍指數,"41,722.48",+,"1,013.67",2.49,
特選大蘋果報酬反向一倍指數,"3,345.46",-,42.18,-1.25,
特選價值成長報酬指數,"13,300.98",+,157.41,1.20,
臺灣上櫃永續報酬指數,"9,065.24",+,69.96,0.78,
特選台股領航報酬指數,"14,972.27",+,132.30,0.89,
特選Smart多因子報酬指數,"11,288.91",+,124.41,1.11,
特選ESG高股息報酬指數,"9,001.12",-,36.05,-0.40,
特選上櫃ESG成長報酬指數,"6,001.56",-,3.63,-0.06,
特選上櫃ESG電子菁英報酬指數,"6,237.86",-,4.99,-0.08,
臺灣優息存股報酬指數,"6,335.44",+,44.96,0.71,
特選上櫃ESG永續高股息報酬指數,"8,056.80",+,31.89,0.40,
特選臺灣金融高股息存股報酬指數,"7,532.18",+,33.13,0.44,
特選臺灣產業龍頭存股等權重報酬指數,"7,342.74",+,55.18,0.76,
上櫃ESG 30報酬指數,"7,150.75",+,45.69,0.64,
臺灣ESG低碳50報酬指數,"8,784.91",+,49.75,0.57,
臺灣創新板報酬指數,"8,672.35",-,7.21,-0.08,
特選上櫃ESG龍頭報酬指數,"6,481.23",+,25.28,0.39,
漲升股利精選高息50報酬指數,"6,015.01",+,36.67,0.61,
臺灣市值動能50報酬指數,"5,240.96",+,57.94,1.12,
臺灣護城河概念優選50報酬指數,"5,226.61",+,42.83,0.83,
114年01月22日 大盤統計資訊,,,,,
成交統計,成交金額(元),成交股數(股),成交筆數,,
1.一般股票,"330,273,295,235","2,748,601,288","1,763,120",,
2.台灣存託憑證,"466,234,960","55,653,836","10,779",,
3.受益憑證,0,0,0,,
4.ETF,"25,572,968,526","1,030,021,835","322,418",,
5.受益證券,"40,878,274","4,124,038",90,,
6.變更交易股票,"6,527,644","914,572",741,,
7.認購(售)權證,"1,169,532,750","1,319,327,000","43,041",,
8.轉換公司債,0,0,0,,
9.附認股權特別股,0,0,0,,
10.附認股權公司債,0,0,0,,
11.認股權憑證,0,0,0,,
12.公司債,0,0,0,,
13.ETN,"4,500,360","528,000",106,,
14.創新板股票,"155,300,935","1,828,688","1,396",,
15.創新板-變更交易方法股票,0,0,0,,
證券合計(1+6+14+15),"330,435,123,814","2,751,344,548","1,765,257",,
總計(1~15),"357,689,238,684","5,160,999,257","2,141,691",,
漲跌證券數合計,,,,,
類型,整體市場,股票,,,
上漲(漲停),"4,888(15)",699(7),,,
下跌(跌停),"3,243(53)",227(0),,,
持平,699,96,,,
未成交,"22,541",5,,,
無比價,"3,455",7,,,
備註:,,,,,
外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。,,,,,
114年01月22日 每日收盤行情(全部(不含權證、牛熊證)),,,,,
備註:,,,,,
漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。,,,,,
當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。,,,,,
除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,,,,,
