指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
特選臺灣智能車供應鏈聯盟指數,"6,970.65",-,53.51,-0.76,
臺灣全市場半導體精選30指數,"6,005.64",-,43.30,-0.72,
特選臺灣高股息30指數,"5,105.27",-,34.03,-0.66,
臺灣友善環境指數,"6,832.87",-,33.21,-0.48,
台灣永續價值指數,"6,205.93",-,21.37,-0.34,
特選臺灣IC設計指數,"4,492.88",-,34.86,-0.77,
特選臺灣環境永續高股息指數,"7,033.31",-,23.89,-0.34,
臺灣友善環境50指數,"5,666.88",-,28.39,-0.50,
特選臺灣IC設計產業代表指數,"5,782.05",-,41.08,-0.71,
特選臺灣綠能指數,"5,089.71",-,45.03,-0.88,
特選臺灣智慧50指數,"5,252.81",-,20.43,-0.39,
臺灣晶圓製造指數,"5,945.07",-,32.46,-0.54,
臺灣精選高息指數,"5,624.51",-,8.10,-0.14,
臺灣多因子優選高股息30指數,"8,522.15",-,0.53,-0.01,
特選臺灣優利高填息30指數,"7,387.48",-,36.81,-0.50,
特選臺灣科技優息指數,"8,831.56",-,42.95,-0.48,
臺灣半導體收益指數,"6,745.58",-,52.89,-0.78,
臺灣優選成長高股息指數,"7,583.15",-,76.65,-1.00,
特選臺灣ESG低碳高息40指數,"8,232.75",-,9.52,-0.12,
臺灣優選多因子30指數,"8,740.47",+,20.40,0.23,
臺灣創新科技50指數,"7,355.79",-,58.24,-0.79,
臺灣全市場新經濟產業指數,"4,751.39",-,49.09,-1.02,
臺灣ESG永續高股息等權重指數,"6,219.31",-,30.52,-0.49,
臺灣永續高息中小型指數,"5,634.17",-,27.89,-0.49,
特選臺灣高息優質成長指數,"6,131.00",-,8.08,-0.13,
特選臺灣高息動能指數,"6,631.36",-,38.86,-0.58,
臺灣電子成長高息等權重指數,"5,916.98",-,36.51,-0.61,
特選臺灣優利成長指數,"5,047.87",-,52.04,-1.02,
臺灣價值高息指數,"5,577.12",-,43.76,-0.78,
特選臺灣IC設計動能指數,"4,777.92",-,52.25,-1.08,
臺灣科技高股息指數,"5,334.81",-,66.48,-1.23,
臺灣趨勢動能高股息指數,"5,865.05",-,24.98,-0.42,
特選臺灣科技高息成長指數,"5,385.34",-,48.00,-0.88,
特選臺灣AI優息動能指數,"4,792.77",-,74.19,-1.52,
臺灣優選AI 50指數,"4,802.23",-,71.06,-1.46,
臺灣AI供應鏈聯盟指數,"5,299.92",-,76.12,-1.42,
台灣旗艦動能50指數,"5,299.16",-,34.19,-0.64,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"48,913.91",+,316.74,0.65,
金融類日報酬反向一倍指數,"3,422.61",-,11.19,-0.33,
漲升股利150指數,"9,881.37",-,55.57,-0.56,
藍籌30指數,"10,799.53",-,35.32,-0.33,
工業菁英30指數,"10,940.61",-,68.23,-0.62,
低波動股利精選30指數,"8,782.72",+,24.94,0.28,
中小型A級動能50指數,"21,434.19",-,249.11,-1.15,
特選高息低波指數,"10,403.54",-,13.71,-0.13,
臺灣永續指數,"11,641.14",-,54.57,-0.47,
價值投資指數,"7,892.93",-,61.29,-0.77,
存股雙十等權重指數,"9,885.45",-,73.24,-0.74,
特選大蘋果指數,"10,651.36",-,115.60,-1.07,
中小型300指數,"11,478.98",-,125.15,-1.08,
臺灣500指數,"11,176.99",-,62.88,-0.56,
臺灣勞工權益指數,"9,870.15",-,26.75,-0.27,
微波高息精選20指數,"8,902.10",+,0.98,0.01,
特選世代行動通訊指數,"9,745.49",-,78.92,-0.80,
智慧投資多因子30指數,"7,838.44",-,28.71,-0.36,
臺股期貨指數,"11,997.01",-,9.20,-0.08,
特選價值成長指數,"10,256.85",-,49.10,-0.48,
臺灣上櫃永續指數,"7,375.17",-,117.83,-1.57,
特選台股領航指數,"11,295.21",-,63.03,-0.55,
特選Smart多因子指數,"8,998.62",-,53.50,-0.59,
特選ESG高股息指數,"7,140.91",-,33.15,-0.46,
特選上櫃ESG成長指數,"5,076.87",-,84.15,-1.63,
特選上櫃ESG電子菁英指數,"5,209.45",-,79.62,-1.51,
臺灣優息存股指數,"5,457.07",-,4.71,-0.09,
特選上櫃ESG永續高股息指數,"7,020.82",-,57.17,-0.81,
特選臺灣金融高股息存股指數,"6,848.68",+,33.70,0.49,
特選臺灣產業龍頭存股等權重指數,"6,712.40",-,23.12,-0.34,
上櫃ESG 30指數,"6,540.89",-,91.16,-1.37,
臺灣ESG低碳50指數,"7,747.02",-,25.54,-0.33,
臺灣創新板指數,"8,900.67",-,112.51,-1.25,
特選上櫃ESG龍頭指數,"6,186.14",-,92.75,-1.48,
漲升股利精選高息50指數,"5,808.66",-,37.05,-0.63,
臺灣市值動能50指數,"4,823.44",-,28.03,-0.58,
臺灣護城河概念優選50指數,"4,866.97",-,19.79,-0.40,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"37,296.04",-,191.07,-0.51,
發行量加權股價報酬指數,"48,979.66",-,226.78,-0.46,
臺灣公司治理100報酬指數,"19,118.13",-,51.04,-0.27,
臺灣50報酬指數,"40,727.04",-,112.22,-0.27,
臺灣50權重上限30%報酬指數,"36,149.66",-,157.93,-0.43,
臺灣中型100報酬指數,"39,768.46",-,387.90,-0.97,
臺灣資訊科技股報酬指數,"75,249.89",-,284.08,-0.38,
臺灣發達報酬指數,"20,553.98",-,203.60,-0.98,
臺灣高股息報酬指數,"28,564.05",-,143.40,-0.50,
臺灣就業99報酬指數,"22,166.29",-,109.75,-0.49,
臺灣高薪100報酬指數,"19,288.98",-,59.91,-0.31,
未含金融電子報酬指數,"33,714.94",-,165.69,-0.49,
小型股300報酬指數,"16,056.06",-,124.24,-0.77,
水泥類報酬指數,341.78,-,0.44,-0.13,
食品類報酬指數,"3,593.47",+,1.83,0.05,
塑膠類報酬指數,219.34,-,2.30,-1.04,
紡織纖維類報酬指數,"1,070.87",-,3.98,-0.37,
電機機械類報酬指數,597.90,-,9.46,-1.56,
電器電纜類報酬指數,156.41,-,0.02,-0.01,
化學生技醫療類報酬指數,228.17,-,2.52,-1.09,
化學類報酬指數,302.87,-,2.72,-0.89,
生技醫療類報酬指數,111.86,-,1.36,-1.20,
玻璃陶瓷類報酬指數,62.64,+,1.15,1.87,
造紙類報酬指數,459.67,-,2.69,-0.58,
鋼鐵類報酬指數,255.78,-,0.16,-0.06,
橡膠類報酬指數,452.28,-,3.45,-0.76,
汽車類報酬指數,637.24,-,9.62,-1.49,
電子工業類報酬指數,"2,386.95",-,13.92,-0.58,
半導體類報酬指數,"1,135.54",-,1.87,-0.16,
電腦及週邊設備類報酬指數,608.61,-,12.31,-1.98,
光電類報酬指數,61.83,-,0.45,-0.72,
通信網路類報酬指數,378.66,-,3.75,-0.98,
電子零組件類報酬指數,447.15,-,6.85,-1.51,
電子通路類報酬指數,647.03,-,0.56,-0.09,
資訊服務類報酬指數,596.61,-,7.40,-1.23,
其他電子類報酬指數,266.83,-,3.23,-1.20,
建材營造類報酬指數,"1,249.17",+,5.55,0.45,
航運類報酬指數,415.08,+,1.15,0.28,
觀光餐旅類報酬指數,176.11,+,0.16,0.09,
金融保險類報酬指數,"3,947.29",+,12.83,0.33,
貿易百貨類報酬指數,453.95,-,4.75,-1.04,
油電燃氣類報酬指數,94.96,-,0.20,-0.21,
綠能環保類報酬指數,114.04,-,0.96,-0.83,
數位雲端類報酬指數,65.00,+,0.16,0.25,
運動休閒類報酬指數,101.13,-,1.61,-1.57,
居家生活類報酬指數,131.67,+,0.68,0.52,
其他類報酬指數,586.97,-,1.70,-0.29,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,404.29",-,48.70,-1.09,
臺灣中小型公司治理報酬指數,"13,932.76",-,81.26,-0.58,
臺灣IPO報酬指數,"7,355.13",-,77.96,-1.05,
智慧中立報酬指數,"5,015.85",-,17.02,-0.34,
加權指數掩護性臺指買權價外5%報酬指數,"9,696.16",-,41.08,-0.42,
臺灣5G報酬指數,"13,798.21",-,66.42,-0.48,
臺灣企業社會責任中小型報酬指數,"14,752.74",-,144.09,-0.97,
特選臺灣電動車代表報酬指數,"11,504.00",-,131.67,-1.13,
臺灣科技龍頭通訊報酬指數,"11,427.22",-,77.45,-0.67,
臺灣全市場報酬指數,"8,823.16",-,48.36,-0.55,
臺灣全市場半導體報酬指數,"8,967.09",-,58.25,-0.65,
臺灣智慧移動與電動車報酬指數,"6,480.01",-,63.16,-0.97,
特選小資高價30報酬指數,"8,627.60",-,110.98,-1.27,
特選臺灣綠能及電動車報酬指數,"6,843.27",-,57.51,-0.83,
特選臺灣智能車供應鏈聯盟報酬指數,"8,063.81",-,61.89,-0.76,
臺灣全市場半導體精選30報酬指數,"6,893.35",-,49.69,-0.72,
特選臺灣高股息30報酬指數,"7,021.33",-,46.81,-0.66,
臺灣友善環境報酬指數,"7,812.54",-,37.97,-0.48,
台灣永續價值報酬指數,"6,888.52",-,23.72,-0.34,
特選臺灣IC設計報酬指數,"5,287.32",-,41.02,-0.77,
特選臺灣環境永續高股息報酬指數,"9,556.28",-,32.46,-0.34,
臺灣友善環境50報酬指數,"6,487.64",-,32.50,-0.50,
特選臺灣IC設計產業代表報酬指數,"6,813.09",-,48.40,-0.71,
特選臺灣綠能報酬指數,"5,674.92",-,50.21,-0.88,
特選臺灣智慧50報酬指數,"6,096.91",-,23.71,-0.39,
臺灣晶圓製造報酬指數,"6,781.15",-,37.03,-0.54,
臺灣精選高息報酬指數,"7,681.50",-,11.06,-0.14,
臺灣多因子優選高股息30報酬指數,"10,226.23",-,0.65,-0.01,
特選臺灣優利高填息30報酬指數,"9,192.51",-,45.81,-0.50,
特選臺灣科技優息報酬指數,"9,868.84",-,48.00,-0.48,
臺灣半導體收益報酬指數,"7,466.33",-,58.54,-0.78,
臺灣優選成長高股息報酬指數,"8,372.75",-,84.63,-1.00,
特選臺灣ESG低碳高息40報酬指數,"9,130.54",-,10.55,-0.12,
臺灣優選多因子30報酬指數,"9,324.91",+,21.77,0.23,
臺灣創新科技50報酬指數,"7,911.19",-,62.63,-0.79,
臺灣全市場新經濟產業報酬指數,"5,064.87",-,52.33,-1.02,
臺灣ESG永續高股息等權重報酬指數,"6,777.49",-,33.27,-0.49,
臺灣永續高息中小型報酬指數,"6,002.04",-,29.72,-0.49,
特選臺灣高息優質成長報酬指數,"6,453.98",-,8.51,-0.13,
特選臺灣高息動能報酬指數,"6,925.86",-,40.58,-0.58,
臺灣電子成長高息等權重報酬指數,"6,197.77",-,38.24,-0.61,
特選臺灣優利成長報酬指數,"5,306.66",-,54.71,-1.02,
臺灣價值高息報酬指數,"5,841.51",-,45.83,-0.78,
特選臺灣IC設計動能報酬指數,"4,898.13",-,53.57,-1.08,
臺灣科技高股息報酬指數,"5,616.34",-,66.81,-1.18,
臺灣趨勢動能高股息報酬指數,"6,155.58",-,26.22,-0.42,
特選臺灣科技高息成長報酬指數,"5,654.43",-,50.39,-0.88,
特選臺灣AI優息動能報酬指數,"4,948.92",-,76.02,-1.51,
臺灣優選AI 50報酬指數,"4,953.36",-,73.30,-1.46,
臺灣AI供應鏈聯盟報酬指數,"5,309.93",-,76.27,-1.42,
台灣旗艦動能50報酬指數,"5,330.09",-,34.39,-0.64,
報酬指數(臺灣指數公司),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
漲升股利150報酬指數,"14,643.68",-,82.36,-0.56,
藍籌30報酬指數,"14,808.48",-,48.42,-0.33,
工業菁英30報酬指數,"15,201.75",-,94.80,-0.62,
低波動股利精選30報酬指數,"12,238.76",+,34.74,0.28,
中小型A級動能50報酬指數,"26,882.99",-,312.45,-1.15,
特選高息低波報酬指數,"15,911.29",-,20.97,-0.13,
臺灣永續報酬指數,"15,927.97",-,74.67,-0.47,
價值投資報酬指數,"11,482.16",-,89.17,-0.77,
存股雙十等權重報酬指數,"13,847.62",-,102.59,-0.74,
特選大蘋果報酬指數,"13,800.78",-,149.78,-1.07,
中小型300報酬指數,"14,283.92",-,155.73,-1.08,
臺灣500報酬指數,"13,946.51",-,78.37,-0.56,
臺灣勞工權益報酬指數,"13,195.25",-,35.76,-0.27,
微波高息精選20報酬指數,"11,345.08",+,1.24,0.01,
特選世代行動通訊報酬指數,"11,873.74",-,96.16,-0.80,
智慧投資多因子30報酬指數,"10,159.03",-,37.21,-0.36,
特選大蘋果報酬正向兩倍指數,"34,358.57",-,753.97,-2.15,
特選大蘋果報酬反向一倍指數,"3,632.62",+,38.59,1.07,
特選價值成長報酬指數,"13,749.54",-,65.82,-0.48,
臺灣上櫃永續報酬指數,"8,878.92",-,136.99,-1.52,
特選台股領航報酬指數,"14,121.41",-,78.80,-0.55,
特選Smart多因子報酬指數,"10,664.24",-,63.41,-0.59,
特選ESG高股息報酬指數,"9,320.67",-,43.27,-0.46,
特選上櫃ESG成長報酬指數,"5,730.34",-,94.98,-1.63,
特選上櫃ESG電子菁英報酬指數,"5,952.91",-,90.98,-1.51,
臺灣優息存股報酬指數,"6,448.27",-,5.56,-0.09,
特選上櫃ESG永續高股息報酬指數,"7,972.16",-,64.92,-0.81,
特選臺灣金融高股息存股報酬指數,"7,541.48",+,37.11,0.49,
特選臺灣產業龍頭存股等權重報酬指數,"7,366.50",-,25.37,-0.34,
上櫃ESG 30報酬指數,"7,030.00",-,97.98,-1.37,
臺灣ESG低碳50報酬指數,"8,356.75",-,27.55,-0.33,
臺灣創新板報酬指數,"9,043.57",-,114.31,-1.25,
特選上櫃ESG龍頭報酬指數,"6,408.13",-,96.07,-1.48,
漲升股利精選高息50報酬指數,"6,144.82",-,39.19,-0.63,
臺灣市值動能50報酬指數,"4,849.81",-,28.19,-0.58,
臺灣護城河概念優選50報酬指數,"4,884.26",-,19.87,-0.41,
114年03月24日 大盤統計資訊,,,,,
成交統計,成交金額(元),成交股數(股),成交筆數,,
1.一般股票,"230,543,453,785","2,706,816,334","1,893,748",,
2.台灣存託憑證,"196,000,169","26,786,742","5,782",,
3.受益憑證,0,0,0,,
4.ETF,"18,717,541,562","868,095,635","314,851",,
5.受益證券,"13,714,796","930,031",176,,
6.變更交易股票,"59,717,533","4,408,596","2,943",,
7.認購(售)權證,"1,293,385,010","1,411,670,000","46,996",,
8.轉換公司債,0,0,0,,
9.附認股權特別股,0,0,0,,
10.附認股權公司債,0,0,0,,
11.認股權憑證,0,0,0,,
12.公司債,0,0,0,,
13.ETN,"5,021,490","495,000",63,,
14.創新板股票,"215,703,669","2,326,604","2,483",,
15.創新板-變更交易方法股票,0,0,0,,
證券合計(1+6+14+15),"230,818,874,987","2,713,551,534","1,899,174",,
總計(1~15),"251,044,538,014","5,021,528,942","2,267,042",,
漲跌證券數合計,,,,,
類型,整體市場,股票,,,
上漲(漲停),"3,128(10)",289(9),,,
下跌(跌停),"6,056(60)",670(2),,,
持平,739,77,,,
未成交,"22,741",2,,,
無比價,"2,811",1,,,
備註:,,,,,
外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。,,,,,
114年03月24日 每日收盤行情(全部(不含權證、牛熊證)),,,,,
備註:,,,,,
漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。,,,,,
當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。,,,,,
除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,,,,,
