指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
綠能環保類指數,92.31,-,0.73,-0.78,
數位雲端類指數,82.47,-,1.12,-1.34,
運動休閒類指數,91.96,-,0.63,-0.68,
居家生活類指數,104.94,+,0.11,0.10,
其他類指數,371.77,-,2.12,-0.57,
臺指日報酬兩倍指數,"38,117.87",-,328.80,-0.86,
臺指反向一倍指數,"3,831.17",+,16.31,0.43,
電子類兩倍槓桿指數,"40,633.33",-,275.23,-0.67,
電子類反向指數,"3,207.65",+,10.75,0.34,
價格指數(跨市場),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技指數,"4,073.95",-,32.64,-0.79,
臺灣中小型公司治理指數,"9,634.66",-,110.00,-1.13,
臺灣IPO指數,"5,076.36",-,103.16,-1.99,
智慧中立指數,"3,421.46",+,13.05,0.38,
臺灣5G指數,"8,953.93",-,50.24,-0.56,
臺灣企業社會責任中小型指數,"11,333.17",-,92.34,-0.81,
特選臺灣電動車代表指數,"8,163.52",-,50.92,-0.62,
臺灣5G+通訊指數,"7,052.94",-,15.70,-0.22,
臺灣全市場指數,"6,014.34",-,26.44,-0.44,
臺灣全市場半導體指數,"6,208.56",-,34.43,-0.55,
臺灣智慧移動與電動車指數,"4,639.69",-,23.22,-0.50,
特選小資高價30指數,"5,783.30",-,50.11,-0.86,
特選臺灣綠能及電動車指數,"5,212.46",-,26.22,-0.50,
特選臺灣智能車供應鏈聯盟指數,"5,213.19",-,18.80,-0.36,
臺灣全市場半導體精選30指數,"4,967.23",-,27.69,-0.55,
特選臺灣高股息30指數,"4,870.23",-,19.51,-0.40,
臺灣友善環境指數,"5,298.72",-,25.89,-0.49,
台灣永續價值指數,"4,858.33",-,21.74,-0.45,
特選臺灣IC設計指數,"4,343.86",-,49.04,-1.12,
特選臺灣環境永續高股息指數,"6,366.64",+,31.10,0.49,
臺灣友善環境50指數,"4,367.61",-,11.84,-0.27,
特選臺灣IC設計產業代表指數,"5,527.49",-,48.15,-0.86,
特選臺灣綠能指數,"5,048.56",-,55.51,-1.09,
特選臺灣智慧50指數,"4,156.74",-,16.09,-0.39,
特選臺灣標竿PCB指數,"5,022.50",-,64.71,-1.27,
臺灣晶圓製造指數,"5,190.57",-,35.58,-0.68,
臺灣精選高息指數,"4,779.21",-,21.43,-0.45,
臺灣多因子優選高股息30指數,"7,119.01",-,70.55,-0.98,
特選臺灣優利高填息30指數,"6,324.34",-,45.72,-0.72,
特選臺灣科技優息指數,"8,378.81",-,113.13,-1.33,
臺灣工業4.0指數,"6,376.27",-,43.65,-0.68,
臺灣半導體收益指數,"5,989.80",-,36.86,-0.61,
臺灣優選成長高股息指數,"6,890.11",-,68.06,-0.98,
特選臺灣ESG低碳高息40指數,"7,571.77",-,69.12,-0.90,
臺灣優選多因子30指數,"6,477.12",-,23.32,-0.36,
臺灣創新科技50指數,"5,736.09",-,34.95,-0.61,
臺灣全市場新經濟產業指數,"4,675.59",-,20.00,-0.43,
臺灣ESG永續高股息等權重指數,"5,956.33",-,53.91,-0.90,
臺灣永續高息中小型指數,"5,812.08",-,66.66,-1.13,
特選臺灣高息優質成長指數,"5,405.40",-,46.51,-0.85,
特選臺灣高息動能指數,"5,645.55",-,51.58,-0.91,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"31,696.30",-,460.21,-1.43,
金融類日報酬反向一倍指數,"4,428.03",+,31.46,0.72,
漲升股利150指數,"8,913.17",-,36.41,-0.41,
藍籌30指數,"8,424.31",-,29.25,-0.35,
工業菁英30指數,"9,300.73",-,29.43,-0.32,
電子菁英30指數,"10,459.14",-,47.85,-0.46,
低波動股利精選30指數,"7,464.74",-,42.10,-0.56,
中小型A級動能50指數,"23,080.50",-,285.32,-1.22,
特選高息低波指數,"8,912.19",-,63.76,-0.71,
臺灣永續指數,"8,914.45",-,24.34,-0.27,
價值投資指數,"6,890.47",-,47.63,-0.69,
存股雙十等權重指數,"8,011.36",-,39.20,-0.49,
特選大蘋果指數,"9,129.80",-,6.33,-0.07,
中小型300指數,"10,674.15",-,90.31,-0.84,
臺灣500指數,"9,043.78",-,39.15,-0.43,
臺灣勞工權益指數,"8,308.26",-,17.77,-0.21,
微波高息精選20指數,"7,223.04",+,7.36,0.10,
特選世代行動通訊指數,"8,738.43",-,114.60,-1.29,
智慧投資多因子30指數,"5,663.48",-,0.62,-0.01,
臺股期貨指數,"9,544.17",-,44.88,-0.47,
特選價值成長指數,"7,970.91",-,26.60,-0.33,
臺灣上櫃永續指數,"7,047.44",-,122.84,-1.71,
特選台股領航指數,"8,269.02",-,3.87,-0.05,
特選Smart多因子指數,"6,673.79",-,28.91,-0.43,
特選ESG高股息指數,"5,648.70",-,7.19,-0.13,
特選上櫃ESG成長指數,"5,199.85",-,125.82,-2.36,
特選上櫃ESG電子菁英指數,"5,251.32",-,127.07,-2.36,
臺灣優息存股指數,"4,765.06",-,13.92,-0.29,
特選上櫃ESG永續高股息指數,"7,022.49",-,84.63,-1.19,
特選臺灣金融高股息存股指數,"5,526.42",-,33.62,-0.60,
特選臺灣產業龍頭存股等權重指數,"6,493.98",-,37.84,-0.58,
上櫃ESG 30指數,"6,067.63",-,62.36,-1.02,
臺灣ESG低碳50指數,"5,988.72",-,20.04,-0.33,
臺灣創新板指數,"4,955.40",-,5.99,-0.12,
特選上櫃ESG龍頭指數,"6,002.78",-,96.10,-1.58,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"29,213.53",-,141.34,-0.48,
發行量加權股價報酬指數,"37,877.27",-,162.66,-0.43,
臺灣公司治理100報酬指數,"14,090.13",-,37.42,-0.26,
臺灣50報酬指數,"28,507.06",-,54.49,-0.19,
臺灣50權重上限30%報酬指數,"27,136.17",-,68.32,-0.25,
臺灣中型100報酬指數,"35,862.19",-,286.15,-0.79,
臺灣資訊科技股報酬指數,"50,623.41",-,83.07,-0.16,
臺灣發達報酬指數,"19,809.84",-,106.95,-0.54,
臺灣高股息報酬指數,"25,060.34",-,154.40,-0.61,
臺灣就業99報酬指數,"18,504.46",-,139.47,-0.75,
臺灣高薪100報酬指數,"15,152.24",-,26.61,-0.18,
未含金融電子報酬指數,"33,701.88",-,179.94,-0.53,
小型股300報酬指數,"13,975.65",-,120.69,-0.86,
水泥類報酬指數,325.12,-,4.12,-1.25,
食品類報酬指數,"3,342.39",-,11.96,-0.36,
塑膠類報酬指數,417.81,-,3.68,-0.87,
紡織纖維類報酬指數,"1,071.14",-,2.96,-0.28,
電機機械類報酬指數,474.95,-,4.78,-1.00,
電器電纜類報酬指數,169.97,-,0.80,-0.47,
化學生技醫療類報酬指數,205.37,-,1.67,-0.81,
化學類報酬指數,278.75,-,1.98,-0.71,
生技醫療類報酬指數,99.16,-,0.91,-0.91,
玻璃陶瓷類報酬指數,64.84,-,0.92,-1.40,
造紙類報酬指數,559.58,-,5.50,-0.97,
鋼鐵類報酬指數,257.48,+,0.76,0.30,
橡膠類報酬指數,444.95,-,3.37,-0.75,
汽車類報酬指數,675.54,-,7.18,-1.05,
電子工業類報酬指數,"1,696.70",-,5.72,-0.34,
半導體類報酬指數,744.28,-,1.14,-0.15,
電腦及週邊設備類報酬指數,517.01,-,2.15,-0.41,
光電類報酬指數,55.26,-,0.43,-0.77,
通信網路類報酬指數,323.40,-,1.10,-0.34,
電子零組件類報酬指數,389.44,-,5.93,-1.50,
電子通路類報酬指數,599.24,-,4.63,-0.77,
資訊服務類報酬指數,429.27,-,2.32,-0.54,
其他電子類報酬指數,172.84,+,0.33,0.19,
建材營造類報酬指數,899.52,-,0.36,-0.04,
航運類報酬指數,292.58,+,0.78,0.27,
觀光餐旅類報酬指數,180.89,-,1.70,-0.93,
金融保險類報酬指數,"3,030.52",-,21.85,-0.72,
貿易百貨類報酬指數,455.67,-,0.81,-0.18,
油電燃氣類報酬指數,176.61,-,1.43,-0.80,
綠能環保類報酬指數,94.16,-,0.75,-0.79,
數位雲端類報酬指數,82.79,-,1.13,-1.35,
運動休閒類報酬指數,95.41,-,0.65,-0.68,
居家生活類報酬指數,108.18,+,0.12,0.11,
其他類報酬指數,652.43,-,3.71,-0.57,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,575.64",-,36.66,-0.79,
臺灣中小型公司治理報酬指數,"13,176.42",-,150.44,-1.13,
臺灣IPO報酬指數,"6,109.06",-,124.14,-1.99,
智慧中立報酬指數,"4,268.38",+,16.26,0.38,
加權指數掩護性臺指買權價外5%報酬指數,"7,650.06",-,32.29,-0.42,
臺灣5G報酬指數,"10,523.18",-,59.04,-0.56,
臺灣企業社會責任中小型報酬指數,"13,789.79",-,112.36,-0.81,
特選臺灣電動車代表報酬指數,"9,495.96",-,59.22,-0.62,
臺灣5G+通訊報酬指數,"8,020.89",-,17.85,-0.22,
臺灣全市場報酬指數,"6,712.25",-,29.52,-0.44,
臺灣全市場半導體報酬指數,"7,027.54",-,38.97,-0.55,
臺灣智慧移動與電動車報酬指數,"5,262.54",-,26.34,-0.50,
特選小資高價30報酬指數,"6,402.64",-,55.48,-0.86,
特選臺灣綠能及電動車報酬指數,"5,881.13",-,29.59,-0.50,
特選臺灣智能車供應鏈聯盟報酬指數,"5,845.51",-,21.08,-0.36,
臺灣全市場半導體精選30報酬指數,"5,522.34",-,30.79,-0.55,
特選臺灣高股息30報酬指數,"6,191.14",-,24.81,-0.40,
臺灣友善環境報酬指數,"5,868.12",-,28.68,-0.49,
台灣永續價值報酬指數,"5,244.74",-,23.48,-0.45,
特選臺灣IC設計報酬指數,"4,943.06",-,55.81,-1.12,
特選臺灣環境永續高股息報酬指數,"8,188.71",+,40.01,0.49,
臺灣友善環境50報酬指數,"4,844.47",-,13.13,-0.27,
特選臺灣IC設計產業代表報酬指數,"6,302.69",-,54.90,-0.86,
特選臺灣綠能報酬指數,"5,464.76",-,60.08,-1.09,
特選臺灣智慧50報酬指數,"4,673.25",-,18.09,-0.39,
特選臺灣標竿PCB報酬指數,"5,512.41",-,71.02,-1.27,
臺灣晶圓製造報酬指數,"5,714.37",-,39.17,-0.68,
臺灣精選高息報酬指數,"6,203.37",-,27.83,-0.45,
臺灣多因子優選高股息30報酬指數,"8,156.67",-,80.84,-0.98,
特選臺灣優利高填息30報酬指數,"7,482.84",-,54.09,-0.72,
特選臺灣科技優息報酬指數,"8,946.11",-,120.79,-1.33,
臺灣工業4.0報酬指數,"6,577.92",-,45.03,-0.68,
臺灣半導體收益報酬指數,"6,349.85",-,39.07,-0.61,
臺灣優選成長高股息報酬指數,"7,247.55",-,71.60,-0.98,
特選臺灣ESG低碳高息40報酬指數,"7,968.46",-,72.74,-0.90,
臺灣優選多因子30報酬指數,"6,663.51",-,23.99,-0.36,
臺灣創新科技50報酬指數,"5,974.73",-,36.41,-0.61,
臺灣全市場新經濟產業報酬指數,"4,826.83",-,20.64,-0.43,
臺灣ESG永續高股息等權重報酬指數,"6,233.77",-,56.43,-0.90,
臺灣永續高息中小型報酬指數,"5,897.76",-,67.64,-1.13,
特選臺灣高息優質成長報酬指數,"5,405.40",-,46.51,-0.85,
特選臺灣高息動能報酬指數,"5,645.55",-,51.58,-0.91,
報酬指數(臺灣指數公司),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
漲升股利150報酬指數,"12,777.77",-,52.20,-0.41,
藍籌30報酬指數,"11,160.97",-,38.76,-0.35,
工業菁英30報酬指數,"12,467.54",-,39.44,-0.32,
電子菁英30報酬指數,"13,663.88",-,62.51,-0.46,
低波動股利精選30報酬指數,"10,058.67",-,56.72,-0.56,
中小型A級動能50報酬指數,"28,046.12",-,346.71,-1.22,
特選高息低波報酬指數,"13,011.11",-,93.07,-0.71,
臺灣永續報酬指數,"11,826.46",-,32.29,-0.27,
價值投資報酬指數,"9,656.69",-,66.74,-0.69,
存股雙十等權重報酬指數,"10,876.58",-,53.23,-0.49,
特選大蘋果報酬指數,"11,423.56",-,7.91,-0.07,
中小型300報酬指數,"12,929.20",-,109.39,-0.84,
臺灣500報酬指數,"10,965.95",-,47.47,-0.43,
臺灣勞工權益報酬指數,"10,653.57",-,22.79,-0.21,
微波高息精選20報酬指數,"8,879.61",+,9.05,0.10,
特選世代行動通訊報酬指數,"10,235.47",-,134.24,-1.29,
智慧投資多因子30報酬指數,"7,048.77",-,0.77,-0.01,
特選大蘋果報酬正向兩倍指數,"25,648.59",-,35.54,-0.14,
特選大蘋果報酬反向一倍指數,"4,767.40",+,3.30,0.07,
特選價值成長報酬指數,"10,314.57",-,34.42,-0.33,
臺灣上櫃永續報酬指數,"8,198.67",-,142.91,-1.71,
特選台股領航報酬指數,"9,948.53",-,4.64,-0.05,
特選Smart多因子報酬指數,"7,672.57",-,33.24,-0.43,
特選ESG高股息報酬指數,"7,023.09",-,8.95,-0.13,
特選上櫃ESG成長報酬指數,"5,684.54",-,137.55,-2.36,
特選上櫃ESG電子菁英報酬指數,"5,810.85",-,140.60,-2.36,
臺灣優息存股報酬指數,"5,435.29",-,15.88,-0.29,
特選上櫃ESG永續高股息報酬指數,"7,645.61",-,92.14,-1.19,
特選臺灣金融高股息存股報酬指數,"5,867.73",-,35.70,-0.60,
特選臺灣產業龍頭存股等權重報酬指數,"6,842.36",-,39.87,-0.58,
上櫃ESG 30報酬指數,"6,312.83",-,64.87,-1.02,
臺灣ESG低碳50報酬指數,"6,246.93",-,20.90,-0.33,
臺灣創新板報酬指數,"4,955.40",-,5.99,-0.12,
特選上櫃ESG龍頭報酬指數,"6,002.78",-,96.10,-1.58,
112年12月19日 大盤統計資訊,,,,,
成交統計,成交金額(元),成交股數(股),成交筆數,,
1.一般股票,"301,363,563,730","3,953,887,400","2,123,928",,
2.台灣存託憑證,"82,147,160","22,271,030","3,493",,
3.受益憑證,0,0,0,,
4.ETF,"22,118,621,403","1,274,185,674","405,586",,
5.受益證券,"113,249,790","10,932,120",91,,
6.變更交易股票,"29,016,555","4,547,464","1,613",,
7.認購(售)權證,"2,073,452,470","1,909,688,000","71,349",,
8.轉換公司債,0,0,0,,
9.附認股權特別股,0,0,0,,
10.附認股權公司債,0,0,0,,
11.認股權憑證,0,0,0,,
12.公司債,0,0,0,,
13.ETN,"12,206,410","1,929,000",343,,
14.創新板股票,"97,606,257","2,030,051","1,035",,
15.創新板-變更交易方法股票,0,0,0,,
證券合計(1+6+14+15),"301,490,186,542","3,960,464,915","2,126,576",,
總計(1~15),"325,889,863,775","7,179,470,739","2,607,438",,
漲跌證券數合計,,,,,
類型,整體市場,股票,,,
上漲(漲停),"2,941(2)",200(2),,,
下跌(跌停),"7,941(65)",721(0),,,
持平,638,67,,,
未成交,"17,691",2,,,
無比價,"2,647",4,,,
備註:,,,,,
外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。,,,,,
112年12月19日 每日收盤行情(全部(不含權證、牛熊證)),,,,,
備註:,,,,,
漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。,,,,,
當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。,,,,,
除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,,,,,
