指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣友善環境50指數,"5,533.39",+,104.61,1.93,
特選臺灣IC設計產業代表指數,"5,337.33",+,154.97,2.99,
特選臺灣綠能指數,"5,684.71",+,138.01,2.49,
特選臺灣智慧50指數,"5,112.51",+,67.02,1.33,
臺灣晶圓製造指數,"6,069.18",+,105.37,1.77,
臺灣精選高息指數,"5,298.86",+,116.65,2.25,
臺灣多因子優選高股息30指數,"8,612.45",+,118.44,1.39,
特選臺灣優利高填息30指數,"7,111.88",+,139.00,1.99,
特選臺灣科技優息指數,"8,862.23",+,161.66,1.86,
臺灣半導體收益指數,"6,713.02",+,144.59,2.20,
臺灣優選成長高股息指數,"7,736.49",+,136.73,1.80,
特選臺灣ESG低碳高息40指數,"8,231.17",+,139.14,1.72,
臺灣優選多因子30指數,"8,383.09",+,148.61,1.80,
臺灣創新科技50指數,"7,167.05",+,144.96,2.06,
臺灣全市場新經濟產業指數,"4,950.62",+,101.12,2.09,
臺灣ESG永續高股息等權重指數,"6,197.19",+,106.92,1.76,
臺灣永續高息中小型指數,"5,854.03",+,58.65,1.01,
特選臺灣高息優質成長指數,"6,047.80",+,72.96,1.22,
特選臺灣高息動能指數,"6,448.01",+,105.22,1.66,
臺灣電子成長高息等權重指數,"5,521.34",+,95.59,1.76,
特選臺灣優利成長指數,"5,243.60",+,79.92,1.55,
臺灣價值高息指數,"5,510.12",+,109.79,2.03,
特選臺灣IC設計動能指數,"4,694.03",+,132.23,2.90,
臺灣科技高股息指數,"5,499.70",+,92.57,1.71,
臺灣趨勢動能高股息指數,"5,642.39",+,81.56,1.47,
特選臺灣科技高息成長指數,"5,391.18",+,106.25,2.01,
特選臺灣AI優息動能指數,"4,694.59",+,116.26,2.54,
臺灣優選AI 50指數,"4,726.81",+,84.25,1.81,
價格指數(臺灣指數公司),,,,,
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
金融類日報酬兩倍指數,"44,025.29",+,688.54,1.59,
金融類日報酬反向一倍指數,"3,651.66",-,29.24,-0.79,
漲升股利150指數,"9,902.11",+,148.24,1.52,
藍籌30指數,"10,272.57",+,173.35,1.72,
工業菁英30指數,"10,808.45",+,103.48,0.97,
低波動股利精選30指數,"8,276.99",+,36.61,0.44,
中小型A級動能50指數,"23,586.36",+,474.81,2.05,
特選高息低波指數,"10,208.71",+,89.02,0.88,
臺灣永續指數,"11,361.43",+,181.78,1.63,
價值投資指數,"7,887.56",+,109.29,1.41,
存股雙十等權重指數,"9,205.50",+,216.41,2.41,
特選大蘋果指數,"11,081.46",+,340.85,3.17,
中小型300指數,"11,571.38",+,204.62,1.80,
臺灣500指數,"11,035.32",+,167.07,1.54,
臺灣勞工權益指數,"9,383.89",+,198.16,2.16,
微波高息精選20指數,"8,428.78",+,145.18,1.75,
特選世代行動通訊指數,"8,164.33",+,108.72,1.35,
智慧投資多因子30指數,"7,663.64",+,44.87,0.59,
臺股期貨指數,"11,832.89",+,106.99,0.91,
特選價值成長指數,"9,724.59",+,155.30,1.62,
臺灣上櫃永續指數,"7,689.98",+,83.95,1.10,
特選台股領航指數,"10,660.48",+,246.57,2.37,
特選Smart多因子指數,"8,667.50",+,140.17,1.64,
特選ESG高股息指數,"6,645.44",+,170.35,2.63,
特選上櫃ESG成長指數,"5,635.99",+,59.04,1.06,
特選上櫃ESG電子菁英指數,"5,686.64",+,66.93,1.19,
臺灣優息存股指數,"5,186.76",+,57.95,1.13,
特選上櫃ESG永續高股息指數,"7,480.07",+,94.29,1.28,
特選臺灣金融高股息存股指數,"6,535.84",+,51.45,0.79,
特選臺灣產業龍頭存股等權重指數,"6,799.20",+,85.81,1.28,
上櫃ESG 30指數,"6,539.18",+,90.62,1.41,
臺灣ESG低碳50指數,"7,458.63",+,135.75,1.85,
臺灣創新板指數,"6,488.87",+,181.30,2.87,
特選上櫃ESG龍頭指數,"6,350.51",+,62.04,0.99,
報酬指數(臺灣證券交易所),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
寶島股價報酬指數,"36,556.56",+,508.06,1.41,
發行量加權股價報酬指數,"47,867.63",+,670.46,1.42,
臺灣公司治理100報酬指數,"18,587.76",+,243.68,1.33,
臺灣50報酬指數,"39,322.03",+,502.79,1.30,
臺灣50權重上限30%報酬指數,"35,072.91",+,569.60,1.65,
臺灣中型100報酬指數,"39,403.92",+,754.29,1.95,
臺灣資訊科技股報酬指數,"72,556.92",+,"1,069.39",1.50,
臺灣發達報酬指數,"20,690.14",+,263.70,1.29,
臺灣高股息報酬指數,"28,221.68",+,499.19,1.80,
臺灣就業99報酬指數,"21,796.72",+,324.29,1.51,
臺灣高薪100報酬指數,"18,377.63",+,324.69,1.80,
未含金融電子報酬指數,"35,426.36",+,449.82,1.29,
小型股300報酬指數,"16,006.17",+,224.46,1.42,
水泥類報酬指數,345.98,+,0.68,0.20,
食品類報酬指數,"3,770.11",+,1.46,0.04,
塑膠類報酬指數,310.08,-,0.93,-0.30,
紡織纖維類報酬指數,"1,104.63",+,1.85,0.17,
電機機械類報酬指數,612.41,+,16.36,2.74,
電器電纜類報酬指數,183.84,+,2.62,1.45,
化學生技醫療類報酬指數,228.74,+,2.49,1.10,
化學類報酬指數,286.40,+,0.47,0.16,
生技醫療類報酬指數,116.74,+,1.97,1.72,
玻璃陶瓷類報酬指數,58.74,-,0.08,-0.14,
造紙類報酬指數,514.99,+,6.93,1.36,
鋼鐵類報酬指數,240.21,+,1.26,0.53,
橡膠類報酬指數,478.25,+,6.68,1.42,
汽車類報酬指數,628.34,+,6.70,1.08,
電子工業類報酬指數,"2,298.50",+,35.34,1.56,
半導體類報酬指數,"1,079.02",+,12.20,1.14,
電腦及週邊設備類報酬指數,599.53,+,19.07,3.29,
光電類報酬指數,62.25,+,0.75,1.22,
通信網路類報酬指數,341.77,+,1.88,0.55,
電子零組件類報酬指數,447.08,+,8.83,2.01,
電子通路類報酬指數,686.66,+,11.84,1.75,
資訊服務類報酬指數,478.29,+,6.98,1.48,
其他電子類報酬指數,275.09,+,9.06,3.41,
建材營造類報酬指數,"1,354.75",+,27.63,2.08,
航運類報酬指數,355.59,+,11.34,3.29,
觀光餐旅類報酬指數,176.20,+,2.12,1.22,
金融保險類報酬指數,"3,708.01",+,29.23,0.79,
貿易百貨類報酬指數,508.37,+,1.16,0.23,
油電燃氣類報酬指數,143.82,-,0.98,-0.68,
綠能環保類報酬指數,128.91,+,1.94,1.53,
數位雲端類報酬指數,70.03,+,3.37,5.06,
運動休閒類報酬指數,100.46,+,1.63,1.65,
居家生活類報酬指數,130.42,+,3.02,2.37,
其他類報酬指數,668.67,+,11.29,1.72,
報酬指數(跨市場),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
臺灣生技報酬指數,"4,899.51",+,72.30,1.50,
臺灣中小型公司治理報酬指數,"13,625.18",+,221.89,1.66,
臺灣IPO報酬指數,"6,224.37",+,116.47,1.91,
智慧中立報酬指數,"4,993.40",-,0.11,--,
加權指數掩護性臺指買權價外5%報酬指數,"9,168.89",+,128.60,1.42,
臺灣5G報酬指數,"13,149.85",+,271.08,2.10,
臺灣企業社會責任中小型報酬指數,"14,567.68",+,272.04,1.90,
特選臺灣電動車代表報酬指數,"11,811.02",+,313.55,2.73,
臺灣5G+通訊報酬指數,"11,035.05",+,271.61,2.52,
臺灣全市場報酬指數,"8,586.36",+,123.57,1.46,
臺灣全市場半導體報酬指數,"8,521.61",+,167.05,2.00,
臺灣智慧移動與電動車報酬指數,"6,495.98",+,173.27,2.74,
特選小資高價30報酬指數,"8,444.24",+,156.70,1.89,
特選臺灣綠能及電動車報酬指數,"6,845.26",+,124.50,1.85,
特選臺灣智能車供應鏈聯盟報酬指數,"7,828.49",+,166.93,2.18,
臺灣全市場半導體精選30報酬指數,"6,609.27",+,138.07,2.13,
特選臺灣高股息30報酬指數,"7,137.45",+,90.14,1.28,
臺灣友善環境報酬指數,"7,484.66",+,100.82,1.37,
台灣永續價值報酬指數,"6,722.26",+,61.98,0.93,
特選臺灣IC設計報酬指數,"4,723.19",+,112.62,2.44,
特選臺灣環境永續高股息報酬指數,"9,378.14",+,131.99,1.43,
臺灣友善環境50報酬指數,"6,292.93",+,118.97,1.93,
特選臺灣IC設計產業代表報酬指數,"6,220.42",+,180.62,2.99,
特選臺灣綠能報酬指數,"6,317.53",+,153.37,2.49,
特選臺灣智慧50報酬指數,"5,875.91",+,77.02,1.33,
臺灣晶圓製造報酬指數,"6,868.48",+,119.25,1.77,
臺灣精選高息報酬指數,"7,209.57",+,158.72,2.25,
臺灣多因子優選高股息30報酬指數,"10,325.13",+,141.99,1.39,
特選臺灣優利高填息30報酬指數,"8,811.92",+,172.23,1.99,
特選臺灣科技優息報酬指數,"9,842.15",+,179.54,1.86,
臺灣半導體收益報酬指數,"7,365.86",+,158.65,2.20,
臺灣優選成長高股息報酬指數,"8,475.09",+,149.78,1.80,
特選臺灣ESG低碳高息40報酬指數,"9,078.83",+,153.47,1.72,
臺灣優選多因子30報酬指數,"8,905.79",+,157.88,1.80,
臺灣創新科技50報酬指數,"7,633.22",+,154.38,2.06,
臺灣全市場新經濟產業報酬指數,"5,257.60",+,107.40,2.09,
臺灣ESG永續高股息等權重報酬指數,"6,717.04",+,115.88,1.76,
臺灣永續高息中小型報酬指數,"6,205.02",+,62.17,1.01,
特選臺灣高息優質成長報酬指數,"6,323.16",+,76.29,1.22,
特選臺灣高息動能報酬指數,"6,733.06",+,109.87,1.66,
臺灣電子成長高息等權重報酬指數,"5,746.40",+,99.48,1.76,
特選臺灣優利成長報酬指數,"5,461.77",+,83.25,1.55,
臺灣價值高息報酬指數,"5,746.96",+,114.51,2.03,
特選臺灣IC設計動能報酬指數,"4,779.64",+,134.64,2.90,
臺灣科技高股息報酬指數,"5,749.58",+,96.78,1.71,
臺灣趨勢動能高股息報酬指數,"5,885.89",+,85.09,1.47,
特選臺灣科技高息成長報酬指數,"5,612.62",+,110.61,2.01,
特選臺灣AI優息動能報酬指數,"4,819.98",+,119.36,2.54,
臺灣優選AI 50報酬指數,"4,837.33",+,86.21,1.81,
報酬指數(臺灣指數公司),,,,,
報酬指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%),特殊處理註記
漲升股利150報酬指數,"14,594.29",+,218.79,1.52,
藍籌30報酬指數,"13,950.30",+,235.40,1.72,
工業菁英30報酬指數,"14,865.93",+,142.32,0.97,
低波動股利精選30報酬指數,"11,484.37",+,50.80,0.44,
中小型A級動能50報酬指數,"29,454.44",+,592.93,2.05,
特選高息低波報酬指數,"15,501.20",+,135.18,0.88,
臺灣永續報酬指數,"15,424.03",+,246.78,1.63,
價值投資報酬指數,"11,391.60",+,157.86,1.41,
存股雙十等權重報酬指數,"12,826.58",+,301.53,2.41,
特選大蘋果報酬指數,"14,292.94",+,439.63,3.17,
中小型300報酬指數,"14,324.55",+,255.16,1.81,
臺灣500報酬指數,"13,674.09",+,207.49,1.54,
臺灣勞工權益報酬指數,"12,455.22",+,263.02,2.16,
微波高息精選20報酬指數,"10,724.29",+,184.72,1.75,
特選世代行動通訊報酬指數,"9,920.78",+,132.11,1.35,
智慧投資多因子30報酬指數,"9,910.74",+,58.02,0.59,
特選大蘋果報酬正向兩倍指數,"38,028.38",+,"2,269.59",6.35,
特選大蘋果報酬反向一倍指數,"3,616.36",-,118.53,-3.17,
特選價值成長報酬指數,"12,971.07",+,207.15,1.62,
臺灣上櫃永續報酬指數,"9,209.40",+,100.53,1.10,
特選台股領航報酬指數,"13,217.32",+,305.71,2.37,
特選Smart多因子報酬指數,"10,197.87",+,164.93,1.64,
特選ESG高股息報酬指數,"8,632.56",+,221.29,2.63,
特選上櫃ESG成長報酬指數,"6,328.84",+,66.29,1.06,
特選上櫃ESG電子菁英報酬指數,"6,467.61",+,76.13,1.19,
臺灣優息存股報酬指數,"6,091.30",+,68.05,1.13,
特選上櫃ESG永續高股息報酬指數,"8,441.26",+,106.39,1.28,
特選臺灣金融高股息存股報酬指數,"7,144.88",+,56.25,0.79,
特選臺灣產業龍頭存股等權重報酬指數,"7,410.52",+,97.16,1.33,
上櫃ESG 30報酬指數,"6,992.33",+,96.90,1.41,
臺灣ESG低碳50報酬指數,"7,977.52",+,145.19,1.85,
臺灣創新板報酬指數,"6,562.38",+,183.36,2.87,
特選上櫃ESG龍頭報酬指數,"6,540.95",+,63.90,0.99,
113年08月12日 大盤統計資訊,,,,,
成交統計,成交金額(元),成交股數(股),成交筆數,,
1.一般股票,"364,013,310,470","3,868,475,854","2,303,915",,
2.台灣存託憑證,"183,480,518","32,637,569","6,481",,
3.受益憑證,0,0,0,,
4.ETF,"24,234,687,047","1,397,303,052","328,824",,
5.受益證券,"5,349,435","363,313",58,,
6.變更交易股票,"15,743,715","1,299,479",955,,
7.認購(售)權證,"2,444,772,920","2,799,171,000","88,444",,
8.轉換公司債,0,0,0,,
9.附認股權特別股,0,0,0,,
10.附認股權公司債,0,0,0,,
11.認股權憑證,0,0,0,,
12.公司債,0,0,0,,
13.ETN,"8,905,380","1,055,000",161,,
14.創新板股票,"408,580,151","3,555,460","1,984",,
15.創新板-變更交易方法股票,0,0,0,,
證券合計(1+6+14+15),"364,437,634,336","3,873,330,793","2,306,854",,
總計(1~15),"391,314,829,636","8,103,860,727","2,730,822",,
漲跌證券數合計,,,,,
類型,整體市場,股票,,,
上漲(漲停),"8,402(35)",732(12),,,
下跌(跌停),"3,695(59)",214(3),,,
持平,885,64,,,
未成交,"23,073",1,,,
無比價,"3,585",5,,,
備註:,,,,,
外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。,,,,,
113年08月12日 每日收盤行情(全部(不含權證、牛熊證)),,,,,
備註:,,,,,
漲跌(+/-)欄位符號說明:+/-/X表示漲/跌/不比價。,,,,,
當證券代號為認購(售)權證及認股權憑證時本益比欄位置為結算價；但如為以外國證券或指數為標的之認購(售)權證及履約方式採歐式者，該欄位為空白。,,,,,
除境外指數股票型基金及外國股票第二上市外，餘交易單位皆為千股。,,,,,
本統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,,,,,
